,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
4759,gpt-3.5-turbo,The Blade Itself,10045,24,".’
‘But I never met the man.’
‘So?’ snapped Glokta. ‘Do as I tell","['.’', '\n', '‘', 'But', ' I', ' never', ' met']","['any', 'one', ' who', ' was', '.', ' Imagine', ' how', ' much', ' easier', ' life', ' would', ' be', ' if', ' we', ' never', ' had', ' to']","[' the', ' man', '.’', '\n', '‘', 'So', '?’', ' snapped', ' Glo', 'k', 'ta', '.', ' ‘', 'Do', ' as', ' I', ' tell']",1.0,"anyone who was. Imagine how much easier life would be if we never had to worry about betrayals, double-crosses, or deceitful motives. But alas, this world is filled with individuals who are masters of deception. They wrap themselves in"," the man.’
‘So?’ snapped Glokta. ‘Do as I tell",tensor([[0.8030]]),6,"[tensor([[0.7410]]), tensor([[0.7666]]), tensor([[0.7693]]), tensor([[0.7966]]), tensor([[0.7999]]), tensor([[0.8030]]), tensor([[0.7952]]), tensor([[0.7859]]), tensor([[0.7830]]), tensor([[0.7763]]), tensor([[0.7741]]), tensor([[0.7797]]), tensor([[0.7756]]), tensor([[0.7668]]), tensor([[0.7608]]), tensor([[0.7654]]), tensor([[0.7711]]), tensor([[0.7644]]), tensor([[0.7709]]), tensor([[0.7750]]), tensor([[0.7785]]), tensor([[0.7760]]), tensor([[0.7668]]), tensor([[0.7776]]), tensor([[0.7770]]), tensor([[0.7841]]), tensor([[0.7828]]), tensor([[0.7834]]), tensor([[0.7838]]), tensor([[0.7825]]), tensor([[0.7800]]), tensor([[0.7774]]), tensor([[0.7786]]), tensor([[0.7851]]), tensor([[0.7847]]), tensor([[0.7764]]), tensor([[0.7830]]), tensor([[0.7862]]), tensor([[0.7864]]), tensor([[0.7855]])]",10044,10067,0.0005005005005005005
4762,gpt-3.5-turbo,The Blade Itself,8507,33,"
strangely in the cold room. Not a sound you often heard down here. ‘Did I talk? I
talked until my throat was raw.","['\n', 'str', 'ang', 'ely', ' in']","['the', ' air', ',', ' the', ' smell', ' of', ' metal', ' ming', 'ling', ' with', ' the', ' faint', ' scent', ' of', ' blood', '.', ' The', ' sounds', ' of', ' battle', ' echoed', ' through', ' the', ' h', 'ushed', ' forest', ',', ' a']","[' the', ' cold', ' room', '.', ' Not', ' a', ' sound', ' you', ' often', ' heard', ' down', ' here', '.', ' ‘', 'Did', ' I', ' talk', '?', ' I', '\n', 'talk', 'ed', ' until', ' my', ' throat', ' was', ' raw', '.']",1.0,"the air, the smell of metal mingling with the faint scent of blood. The sounds of battle echoed through the hushed forest, a relentless symphony of clashing swords and desperate cries. And amidst the chaos, a lone figure stood, bath"," the cold room. Not a sound you often heard down here. ‘Did I talk? I
talked until my throat was raw.",tensor([[0.8364]]),16,"[tensor([[0.7718]]), tensor([[0.7807]]), tensor([[0.7975]]), tensor([[0.7858]]), tensor([[0.7925]]), tensor([[0.7944]]), tensor([[0.7885]]), tensor([[0.8007]]), tensor([[0.7996]]), tensor([[0.7965]]), tensor([[0.8184]]), tensor([[0.8120]]), tensor([[0.8082]]), tensor([[0.8188]]), tensor([[0.8197]]), tensor([[0.8364]]), tensor([[0.8317]]), tensor([[0.8307]]), tensor([[0.8244]]), tensor([[0.8210]]), tensor([[0.8148]]), tensor([[0.8296]]), tensor([[0.7940]]), tensor([[0.7956]]), tensor([[0.7940]]), tensor([[0.7925]]), tensor([[0.7876]]), tensor([[0.7900]]), tensor([[0.7814]]), tensor([[0.7781]]), tensor([[0.7882]]), tensor([[0.7761]]), tensor([[0.7886]]), tensor([[0.7949]]), tensor([[0.7896]]), tensor([[0.7876]]), tensor([[0.7852]]), tensor([[0.7948]]), tensor([[0.7938]]), tensor([[0.7885]]), tensor([[0.7949]])]",8506,8538,0.0005005005005005005
4765,gpt-3.5-turbo,The Blade Itself,6769,40,", you’ll be looking back on this with nostalgia. You’ll be
begging me to give you half an hour with the Practical. Do you understand?’
Rews was silent, except for","[',', ' you', '’ll', ' be', ' looking', ' back', ' on', ' this', ' with', ' nostalgia', '.']","['The', ' exhilar', 'ation', ' of', ' these', ' moments', ' will', ' be', ' et', 'ched', ' in', ' your', ' memory', ',', ' the', ' adrenaline', ' cours', 'ing', ' through', ' your', ' veins', ' as', ' you', ' face', ' the', ' peril', 'ous', ' unknown', '.']","[' You', '’ll', ' be', '\n', 'beg', 'ging', ' me', ' to', ' give', ' you', ' half', ' an', ' hour', ' with', ' the', ' Practical', '.', ' Do', ' you', ' understand', '?’', '\n', 'R', 'ews', ' was', ' silent', ',', ' except', ' for']",0.9655172413793104,"The exhilaration of these moments will be etched in your memory, the adrenaline coursing through your veins as you face the perilous unknown. Every challenge conquered, every obstacle overcome, will become a badge of honor, reminding you of your own strength"," You’ll be
begging me to give you half an hour with the Practical. Do you understand?’
Rews was silent, except for",tensor([[0.8018]]),2,"[tensor([[0.7705]]), tensor([[0.8018]]), tensor([[0.7642]]), tensor([[0.7853]]), tensor([[0.7845]]), tensor([[0.7756]]), tensor([[0.7803]]), tensor([[0.7793]]), tensor([[0.7701]]), tensor([[0.7687]]), tensor([[0.7912]]), tensor([[0.7661]]), tensor([[0.7796]]), tensor([[0.7779]]), tensor([[0.7813]]), tensor([[0.7810]]), tensor([[0.7866]]), tensor([[0.7782]]), tensor([[0.7776]]), tensor([[0.7796]]), tensor([[0.7791]]), tensor([[0.7795]]), tensor([[0.7884]]), tensor([[0.7756]]), tensor([[0.7905]]), tensor([[0.7908]]), tensor([[0.7789]]), tensor([[0.7863]]), tensor([[0.7834]]), tensor([[0.7798]]), tensor([[0.7851]]), tensor([[0.7855]]), tensor([[0.7864]]), tensor([[0.7779]]), tensor([[0.7810]]), tensor([[0.7791]]), tensor([[0.7811]]), tensor([[0.7807]]), tensor([[0.7799]]), tensor([[0.7840]]), tensor([[0.7798]]), tensor([[0.7779]])]",6768,6807,0.0005005005005005005
4768,gpt-3.5-turbo,The Blade Itself,9171,29," might lean towards my
prisoners when I ask them to confess. ‘I have a task for you. A task that should
make","[' might', ' lean', ' towards', ' my', '\n', 'pr', 'ison', 'ers', ' when', ' I', ' ask', ' them', ' to', ' confess']","[',', ' but', ' that', ' doesn', ""'t"", ' mean', ' they', ""'re"", ' always', ' being', ' truthful', '.', ' Sometimes', ',', ' they']","['.', ' ‘', 'I', ' have', ' a', ' task', ' for', ' you', '.', ' A', ' task', ' that', ' should', '\n', 'make']",1.0,", but that doesn't mean they're always being truthful. Sometimes, they play dumb or try to feign innocence, thinking they can outsmart me. However, I've mastered the art of interrogation over the years, honing my skills to an",". ‘I have a task for you. A task that should
make",tensor([[0.8411]]),2,"[tensor([[0.7678]]), tensor([[0.8411]]), tensor([[0.8297]]), tensor([[0.8125]]), tensor([[0.7585]]), tensor([[0.7448]]), tensor([[0.7461]]), tensor([[0.7579]]), tensor([[0.7632]]), tensor([[0.7500]]), tensor([[0.7635]]), tensor([[0.7696]]), tensor([[0.7731]]), tensor([[0.7754]]), tensor([[0.7771]]), tensor([[0.7830]]), tensor([[0.7846]]), tensor([[0.7913]]), tensor([[0.7862]]), tensor([[0.7929]]), tensor([[0.7928]]), tensor([[0.7923]]), tensor([[0.7887]]), tensor([[0.7981]]), tensor([[0.8019]]), tensor([[0.8011]]), tensor([[0.8130]]), tensor([[0.8064]]), tensor([[0.8094]]), tensor([[0.8093]]), tensor([[0.8124]]), tensor([[0.8120]]), tensor([[0.8115]]), tensor([[0.8132]]), tensor([[0.8144]]), tensor([[0.8161]]), tensor([[0.8164]]), tensor([[0.8171]]), tensor([[0.8172]])]",9170,9198,0.0005005005005005005
4771,gpt-3.5-turbo,The Blade Itself,4985,36," his broad, common accent, ‘and
I’m of the opinion that I never saw him angrier.’
‘Severard, you poor thing, you must be terrified","[' his', ' broad', ',', ' common', ' accent', ',']","['marked', ' him', ' as', ' a', ' man', ' of', ' the', ' people', '.', ' Standing', ' at', ' an', ' average', ' height', ' with', ' a', ' stock', 'y', ' build', ',', ' his', ' weather', 'ed', ' face', ' was', ' lined', ' with', ' the', ' hardships', ' of']","[' ‘', 'and', '\n', 'I', '’m', ' of', ' the', ' opinion', ' that', ' I', ' never', ' saw', ' him', ' ang', 'rier', '.’', '\n', '‘', 'Se', 'ver', 'ard', ',', ' you', ' poor', ' thing', ',', ' you', ' must', ' be', ' terrified']",0.9333333333333332,"marked him as a man of the people. Standing at an average height with a stocky build, his weathered face was lined with the hardships of a life lived on the frontier. Despite his unassuming appearance, there was an underlying sense of strength"," ‘and
I’m of the opinion that I never saw him angrier.’
‘Severard, you poor thing, you must be terrified",tensor([[0.8118]]),43,"[tensor([[0.7462]]), tensor([[0.7310]]), tensor([[0.7651]]), tensor([[0.7914]]), tensor([[0.8036]]), tensor([[0.7800]]), tensor([[0.7882]]), tensor([[0.7753]]), tensor([[0.7496]]), tensor([[0.7688]]), tensor([[0.7760]]), tensor([[0.7778]]), tensor([[0.7877]]), tensor([[0.7830]]), tensor([[0.7867]]), tensor([[0.7880]]), tensor([[0.7917]]), tensor([[0.7888]]), tensor([[0.7961]]), tensor([[0.8035]]), tensor([[0.8053]]), tensor([[0.8033]]), tensor([[0.8035]]), tensor([[0.8022]]), tensor([[0.8020]]), tensor([[0.8072]]), tensor([[0.8089]]), tensor([[0.8097]]), tensor([[0.8070]]), tensor([[0.8049]]), tensor([[0.8048]]), tensor([[0.8056]]), tensor([[0.7915]]), tensor([[0.8030]]), tensor([[0.8075]]), tensor([[0.8111]]), tensor([[0.8040]]), tensor([[0.8118]]), tensor([[0.8112]]), tensor([[0.8112]]), tensor([[0.8094]]), tensor([[0.8098]]), tensor([[0.8118]]), tensor([[0.8087]])]",4984,5019,0.0005005005005005005
4774,gpt-3.5-turbo,The Blade Itself,10210,38,", Rews, Angland. Don’t forget to pack something warm.’ The door
cracked shut behind him. Glokta looked at the list of names in his hands. Se","[',', ' R', 'ews', ',', ' Ang', 'land', '.', ' Don']","['These', ' were', ' the', ' names', ' that', ' circ', 'led', ' in', ' Log', 'en', ' Nine', 'f', 'ingers', ""'"", ' mind', ' as', ' he', ' tr', 'ud', 'ged', ' through', ' the', ' snow', '-covered', ' wilderness', '.', ' They', ' represented', ' the', ' lands']","['’t', ' forget', ' to', ' pack', ' something', ' warm', '.’', ' The', ' door', '\n', 'cr', 'acked', ' shut', ' behind', ' him', '.', ' Glo', 'k', 'ta', ' looked', ' at', ' the', ' list', ' of', ' names', ' in', ' his', ' hands', '.', ' Se']",0.9666666666666668,"These were the names that circled in Logen Ninefingers' mind as he trudged through the snow-covered wilderness. They represented the lands he had fought in, bled for, and left behind. Rews, a land of tre","’t forget to pack something warm.’ The door
cracked shut behind him. Glokta looked at the list of names in his hands. Se",tensor([[0.8590]]),17,"[tensor([[0.7513]]), tensor([[0.7873]]), tensor([[0.7977]]), tensor([[0.7885]]), tensor([[0.7957]]), tensor([[0.8015]]), tensor([[0.8133]]), tensor([[0.8133]]), tensor([[0.7995]]), tensor([[0.8084]]), tensor([[0.8139]]), tensor([[0.8162]]), tensor([[0.8186]]), tensor([[0.8331]]), tensor([[0.8367]]), tensor([[0.8423]]), tensor([[0.8590]]), tensor([[0.8481]]), tensor([[0.8545]]), tensor([[0.8508]]), tensor([[0.8509]]), tensor([[0.8400]]), tensor([[0.8440]]), tensor([[0.8395]]), tensor([[0.8370]]), tensor([[0.8412]]), tensor([[0.8389]]), tensor([[0.8393]]), tensor([[0.8396]]), tensor([[0.8386]]), tensor([[0.8434]]), tensor([[0.8436]]), tensor([[0.8374]]), tensor([[0.8352]]), tensor([[0.8342]]), tensor([[0.8302]])]",10209,10246,0.0005005005005005005
4777,gpt-3.5-turbo,The Blade Itself,2199,20," it is. That horrible, beautiful, stretched out moment between stubbing
your toe and feeling the","[' it', ' is', '.', ' That', ' horrible', ',']","['s', 'ick', 'ening', ' feeling', ' that', ' twists', ' and', ' churn', 's', ' in', ' the', ' pit', ' of', ' your']","[' beautiful', ',', ' stretched', ' out', ' moment', ' between', ' stub', 'bing', '\n', 'your', ' toe', ' and', ' feeling', ' the']",1.0,"sickening feeling that twists and churns in the pit of your stomach, threatening to consume you whole. The kind of feeling that makes your skin crawl and your heart race, as if a thousand insects are burrowing under your flesh. The kind"," beautiful, stretched out moment between stubbing
your toe and feeling the",tensor([[0.8835]]),12,"[tensor([[0.7871]]), tensor([[0.7886]]), tensor([[0.8304]]), tensor([[0.8407]]), tensor([[0.8642]]), tensor([[0.8721]]), tensor([[0.8700]]), tensor([[0.8729]]), tensor([[0.8769]]), tensor([[0.8564]]), tensor([[0.8718]]), tensor([[0.8835]]), tensor([[0.8724]]), tensor([[0.8703]]), tensor([[0.8727]]), tensor([[0.8532]]), tensor([[0.8535]]), tensor([[0.8556]]), tensor([[0.8611]]), tensor([[0.8563]]), tensor([[0.8622]]), tensor([[0.8565]]), tensor([[0.8579]]), tensor([[0.8544]]), tensor([[0.8579]]), tensor([[0.8533]]), tensor([[0.8507]]), tensor([[0.8565]]), tensor([[0.8567]]), tensor([[0.8518]]), tensor([[0.8566]]), tensor([[0.8550]]), tensor([[0.8553]]), tensor([[0.8569]]), tensor([[0.8495]]), tensor([[0.8466]]), tensor([[0.8470]]), tensor([[0.8501]]), tensor([[0.8499]]), tensor([[0.8527]]), tensor([[0.8552]]), tensor([[0.8563]]), tensor([[0.8520]])]",2198,2217,0.0005005005005005005
4780,gpt-3.5-turbo,The Blade Itself,6672,31," really
couldn’t say. I’m thinking about what we have for you here, though, and the sad
fact is . . . that’s about","[' really', '\n', 'couldn', '’t', ' say', '.', ' I', '’m']","['not', ' sure', ' why', ' I', ' keep', ' coming', ' back', ' to', ' this', ' place', '.', ' Maybe', ' it', '’s', ' the', ' familiar', ' scent', ' of', ' iron', ' and', ' sweat', ' that', ' fills']","[' thinking', ' about', ' what', ' we', ' have', ' for', ' you', ' here', ',', ' though', ',', ' and', ' the', ' sad', '\n', 'fact', ' is', ' .', ' .', ' .', ' that', '’s', ' about']",1.0,"not sure why I keep coming back to this place. Maybe it’s the familiar scent of iron and sweat that fills the air, reminding me of the life I left behind. Or perhaps it's the thrill that courses through my veins every time I step"," thinking about what we have for you here, though, and the sad
fact is . . . that’s about",tensor([[0.8329]]),14,"[tensor([[0.7582]]), tensor([[0.7347]]), tensor([[0.7673]]), tensor([[0.7879]]), tensor([[0.8098]]), tensor([[0.8176]]), tensor([[0.8004]]), tensor([[0.8093]]), tensor([[0.8223]]), tensor([[0.8109]]), tensor([[0.8304]]), tensor([[0.8306]]), tensor([[0.8311]]), tensor([[0.8329]]), tensor([[0.8242]]), tensor([[0.8100]]), tensor([[0.8148]]), tensor([[0.8039]]), tensor([[0.8073]]), tensor([[0.8116]]), tensor([[0.8158]]), tensor([[0.8089]]), tensor([[0.8130]]), tensor([[0.8042]]), tensor([[0.8116]]), tensor([[0.8110]]), tensor([[0.8089]]), tensor([[0.8091]]), tensor([[0.8151]]), tensor([[0.8165]]), tensor([[0.8167]]), tensor([[0.8184]]), tensor([[0.8189]]), tensor([[0.8187]]), tensor([[0.8216]]), tensor([[0.8202]]), tensor([[0.8118]]), tensor([[0.8137]]), tensor([[0.8120]]), tensor([[0.8135]]), tensor([[0.8131]]), tensor([[0.8134]]), tensor([[0.8133]]), tensor([[0.8107]]), tensor([[0.8113]]), tensor([[0.8077]])]",6671,6701,0.0005005005005005005
4783,gpt-3.5-turbo,The Blade Itself,9577,24," leave that room alive. And
now I find myself moving in powerful circles. A personal task for the Arch Lector","[' leave', ' that', ' room', ' alive', '.', ' And', '\n', 'now', ' I', ' find', ' myself', ' moving']","['through', ' the', ' dark', ' depths', ' of', ' the', ' castle', ',', ' my', ' footsteps', ' echoing', ' off']","[' in', ' powerful', ' circles', '.', ' A', ' personal', ' task', ' for', ' the', ' Arch', ' L', 'ector']",1.0,"through the dark depths of the castle, my footsteps echoing off the cold stone walls. I can't help but feel a wave of dread wash over me, my heart pounding in my chest as I navigate the maze-like corridors. Each turn feels like a", in powerful circles. A personal task for the Arch Lector,tensor([[0.8346]]),3,"[tensor([[0.7938]]), tensor([[0.8163]]), tensor([[0.8346]]), tensor([[0.7823]]), tensor([[0.7981]]), tensor([[0.8235]]), tensor([[0.8260]]), tensor([[0.8102]]), tensor([[0.8245]]), tensor([[0.8239]]), tensor([[0.8088]]), tensor([[0.8060]]), tensor([[0.8091]]), tensor([[0.8027]]), tensor([[0.8066]]), tensor([[0.7967]]), tensor([[0.8053]]), tensor([[0.7982]]), tensor([[0.8041]]), tensor([[0.8042]]), tensor([[0.8034]]), tensor([[0.8031]]), tensor([[0.8143]]), tensor([[0.8110]]), tensor([[0.8039]]), tensor([[0.8025]]), tensor([[0.8035]]), tensor([[0.7980]]), tensor([[0.8027]]), tensor([[0.8003]]), tensor([[0.8021]]), tensor([[0.8032]]), tensor([[0.8003]]), tensor([[0.8013]]), tensor([[0.7969]]), tensor([[0.7986]]), tensor([[0.8036]]), tensor([[0.8015]]), tensor([[0.8083]]), tensor([[0.8047]]), tensor([[0.8111]]), tensor([[0.8137]]), tensor([[0.8142]]), tensor([[0.8147]]), tensor([[0.8128]])]",9576,9599,0.0005005005005005005
4786,gpt-3.5-turbo,The Blade Itself,5850,26,"guilds!’ He strode up and down with ever greater speed. You’ll wear your carpet
out at this rate. The","['guild', 's', '!’', ' He', ' stro', 'de', ' up', ' and', ' down']","['the', ' length', ' of', ' the', ' room', ',', ' his', ' voice', ' echoing', ' off', ' the', ' cold', ' stone', ' walls', '.', ' His', ' piercing']","[' with', ' ever', ' greater', ' speed', '.', ' You', '’ll', ' wear', ' your', ' carpet', '\n', 'out', ' at', ' this', ' rate', '.', ' The']",1.0,"the length of the room, his voice echoing off the cold stone walls. His piercing blue eyes surveyed the assembled council members, their faces a mixture of anticipation and trepidation. ""Our city will not thrive if we continue to be divided by petty"," with ever greater speed. You’ll wear your carpet
out at this rate. The",tensor([[0.8141]]),2,"[tensor([[0.7844]]), tensor([[0.8141]]), tensor([[0.7916]]), tensor([[0.7947]]), tensor([[0.7967]]), tensor([[0.8096]]), tensor([[0.8113]]), tensor([[0.7835]]), tensor([[0.7914]]), tensor([[0.8007]]), tensor([[0.7999]]), tensor([[0.7975]]), tensor([[0.7929]]), tensor([[0.7727]]), tensor([[0.7907]]), tensor([[0.7874]]), tensor([[0.7858]]), tensor([[0.7813]]), tensor([[0.7724]]), tensor([[0.7697]]), tensor([[0.7711]]), tensor([[0.7624]]), tensor([[0.7481]]), tensor([[0.7617]]), tensor([[0.7608]]), tensor([[0.7564]]), tensor([[0.7592]]), tensor([[0.7571]]), tensor([[0.7733]]), tensor([[0.7695]]), tensor([[0.7556]]), tensor([[0.7709]]), tensor([[0.7702]]), tensor([[0.7817]]), tensor([[0.7745]]), tensor([[0.7729]]), tensor([[0.7711]]), tensor([[0.7731]]), tensor([[0.7704]]), tensor([[0.7701]]), tensor([[0.7711]]), tensor([[0.7659]]), tensor([[0.7661]]), tensor([[0.7688]])]",5849,5874,0.0005005005005005005
4789,gpt-3.5-turbo,The Blade Itself,6042,20,"untered in carrying a
wooden box. And not a moment too soon. The Superior stared","['unter', 'ed', ' in', ' carrying', ' a']","['stack', ' of', ' papers', '.', ' The', ' room', ' fell', ' silent', ' as', ' he', ' dumped', ' the', ' pile', ' onto', ' the']","['\n', 'wood', 'en', ' box', '.', ' And', ' not', ' a', ' moment', ' too', ' soon', '.', ' The', ' Superior', ' stared']",1.0,"stack of papers. The room fell silent as he dumped the pile onto the table, the sound of crinkling paper filling the air. The documents were meticulously organized, each one a piece of the puzzle they had been desperately trying to solve for months","
wooden box. And not a moment too soon. The Superior stared",tensor([[0.8108]]),7,"[tensor([[0.7615]]), tensor([[0.7394]]), tensor([[0.7626]]), tensor([[0.7830]]), tensor([[0.7780]]), tensor([[0.8014]]), tensor([[0.8108]]), tensor([[0.8024]]), tensor([[0.7951]]), tensor([[0.8012]]), tensor([[0.8043]]), tensor([[0.8000]]), tensor([[0.7984]]), tensor([[0.8036]]), tensor([[0.8008]]), tensor([[0.8005]]), tensor([[0.8029]]), tensor([[0.8078]]), tensor([[0.8040]]), tensor([[0.8009]]), tensor([[0.8040]]), tensor([[0.7979]]), tensor([[0.7946]]), tensor([[0.7919]]), tensor([[0.7926]]), tensor([[0.7950]]), tensor([[0.7941]]), tensor([[0.8007]]), tensor([[0.7910]]), tensor([[0.7966]]), tensor([[0.7969]]), tensor([[0.7926]]), tensor([[0.8008]]), tensor([[0.7972]]), tensor([[0.7974]]), tensor([[0.8036]]), tensor([[0.7990]]), tensor([[0.8035]]), tensor([[0.8029]]), tensor([[0.8001]]), tensor([[0.8007]]), tensor([[0.8006]]), tensor([[0.8011]]), tensor([[0.8005]]), tensor([[0.8025]])]",6041,6060,0.0005005005005005005
4792,gpt-3.5-turbo,The Blade Itself,3902,27," up. And then
there were the night-time visits by your employees to warehouses in the old
quarter, the small unregistered boats","[' up', '.', ' And', ' then', '\n', 'there', ' were', ' the', ' night', '-time']","['activities', ' that', ' kept', ' the', ' darker', ' side', ' of', ' the', ' city', ' awake', ':', ' the', ' thieves', ',', ' cut', 'thro', 'ats']","[' visits', ' by', ' your', ' employees', ' to', ' warehouses', ' in', ' the', ' old', '\n', 'quarter', ',', ' the', ' small', ' un', 'registered', ' boats']",0.9411764705882352,"activities that kept the darker side of the city awake: the thieves, cutthroats, and whores, each pursuing their own twisted version of survival. They lurked in the shadows, navigating the labyrinthine streets with the precision of predators, always"," visits by your employees to warehouses in the old
quarter, the small unregistered boats",tensor([[0.8098]]),14,"[tensor([[0.7569]]), tensor([[0.7446]]), tensor([[0.7893]]), tensor([[0.7947]]), tensor([[0.8075]]), tensor([[0.7882]]), tensor([[0.7937]]), tensor([[0.7991]]), tensor([[0.8020]]), tensor([[0.8020]]), tensor([[0.8033]]), tensor([[0.8077]]), tensor([[0.8065]]), tensor([[0.8098]]), tensor([[0.8059]]), tensor([[0.8086]]), tensor([[0.8044]]), tensor([[0.8010]]), tensor([[0.8011]]), tensor([[0.7995]]), tensor([[0.7964]]), tensor([[0.7957]]), tensor([[0.7953]]), tensor([[0.7928]]), tensor([[0.7948]]), tensor([[0.7951]]), tensor([[0.7954]]), tensor([[0.7944]]), tensor([[0.7950]]), tensor([[0.7931]]), tensor([[0.7923]]), tensor([[0.7920]]), tensor([[0.7883]]), tensor([[0.7883]]), tensor([[0.7890]]), tensor([[0.7877]]), tensor([[0.7874]]), tensor([[0.7861]]), tensor([[0.7855]])]",3901,3927,0.0005005005005005005
4795,gpt-3.5-turbo,Circe,1867,29," know to miss them. Nothing lived in those halls, except for us.
When my father returned at night, the ground rippled like the flank","[' know', ' to', ' miss', ' them', '.', ' Nothing', ' lived', ' in', ' those', ' halls', ',', ' except', ' for']","['the', ' echoes', ' of', ' my', ' own', ' footsteps', '.', ' The', ' silence', ' was', ' suff', 'oc', 'ating', ',', ' oppressive', ',']","[' us', '.\n', 'When', ' my', ' father', ' returned', ' at', ' night', ',', ' the', ' ground', ' rip', 'pled', ' like', ' the', ' flank']",0.9375,"the echoes of my own footsteps. The silence was suffocating, oppressive, as if the very air had been drained of life. Gone were the laughter, the chatter, the music that once filled every corner of this place. Instead, I was"," us.
When my father returned at night, the ground rippled like the flank",tensor([[0.8631]]),10,"[tensor([[0.7689]]), tensor([[0.8076]]), tensor([[0.7755]]), tensor([[0.8174]]), tensor([[0.8273]]), tensor([[0.8032]]), tensor([[0.8498]]), tensor([[0.8615]]), tensor([[0.8578]]), tensor([[0.8631]]), tensor([[0.8500]]), tensor([[0.8500]]), tensor([[0.8532]]), tensor([[0.8530]]), tensor([[0.8537]]), tensor([[0.8583]]), tensor([[0.8587]]), tensor([[0.8589]]), tensor([[0.8577]]), tensor([[0.8557]]), tensor([[0.8550]]), tensor([[0.8507]]), tensor([[0.8529]]), tensor([[0.8530]]), tensor([[0.8538]]), tensor([[0.8422]]), tensor([[0.8443]]), tensor([[0.8417]]), tensor([[0.8431]]), tensor([[0.8409]]), tensor([[0.8414]]), tensor([[0.8419]]), tensor([[0.8419]]), tensor([[0.8402]]), tensor([[0.8429]]), tensor([[0.8433]]), tensor([[0.8418]]), tensor([[0.8430]]), tensor([[0.8446]]), tensor([[0.8457]]), tensor([[0.8448]])]",1866,1894,0.0005005005005005005
4798,gpt-3.5-turbo,Circe,3979,31,"
must die! And so the axes fell and chopped those pleading men in two.
“Father,” I said, “I feel strange.”
“You are hungry","['\n', 'must', ' die', '!', ' And', ' so', ' the', ' axes', ' fell', ' and', ' chopped', ' those', ' pleading', ' men']","['into', ' life', 'less', ',', ' blood', '-so', 'aked', ' bodies', '.', ' Their', ' eyes', ',', ' once', ' filled', ' with', ' fear', ' and']","[' in', ' two', '.\n', '“', 'Father', ',”', ' I', ' said', ',', ' “', 'I', ' feel', ' strange', '.”\n', '“You', ' are', ' hungry']",1.0,"into lifeless, blood-soaked bodies. Their eyes, once filled with fear and desperation, were now vacant and dull. The once vibrant deck of the ship was now littered with the remains of those who had dared to challenge Circe's power"," in two.
“Father,” I said, “I feel strange.”
“You are hungry",tensor([[0.8194]]),20,"[tensor([[0.7530]]), tensor([[0.8004]]), tensor([[0.8052]]), tensor([[0.7908]]), tensor([[0.7808]]), tensor([[0.7906]]), tensor([[0.7909]]), tensor([[0.8045]]), tensor([[0.8058]]), tensor([[0.8072]]), tensor([[0.8113]]), tensor([[0.8033]]), tensor([[0.8080]]), tensor([[0.8043]]), tensor([[0.8037]]), tensor([[0.8117]]), tensor([[0.8093]]), tensor([[0.8053]]), tensor([[0.8118]]), tensor([[0.8194]]), tensor([[0.8102]]), tensor([[0.7950]]), tensor([[0.7980]]), tensor([[0.7976]]), tensor([[0.7825]]), tensor([[0.7854]]), tensor([[0.7864]]), tensor([[0.7788]]), tensor([[0.7820]]), tensor([[0.7829]]), tensor([[0.7805]]), tensor([[0.7821]]), tensor([[0.7817]]), tensor([[0.7815]]), tensor([[0.7813]]), tensor([[0.7799]]), tensor([[0.7816]]), tensor([[0.7779]]), tensor([[0.7735]]), tensor([[0.7747]])]",3978,4008,0.0005005005005005005
4801,gpt-3.5-turbo,Circe,2251,27," second.”
“What if a mortal saw me?”
My father smiled. I listened to the draught pieces moving, the familiar rasp of","[' second', '.”\n', '“What', ' if', ' a', ' mortal', ' saw', ' me', '?”', '\n', 'My', ' father']","['lean', 'ed', ' back', ',', ' considering', '.', ' “', 'Well', ',”', ' he', ' said', ',', ' “', 'they', ' would']","[' smiled', '.', ' I', ' listened', ' to', ' the', ' dra', 'ught', ' pieces', ' moving', ',', ' the', ' familiar', ' rasp', ' of']",1.0,"leaned back, considering. “Well,” he said, “they would believe in you, then.” He spoke like a king pronouncing a verdict. “They would have to.” My heart thrummed with the possibility. Believed. All"," smiled. I listened to the draught pieces moving, the familiar rasp of",tensor([[0.8361]]),5,"[tensor([[0.7611]]), tensor([[0.7827]]), tensor([[0.8150]]), tensor([[0.8184]]), tensor([[0.8361]]), tensor([[0.8350]]), tensor([[0.8231]]), tensor([[0.8256]]), tensor([[0.8125]]), tensor([[0.8046]]), tensor([[0.8072]]), tensor([[0.8162]]), tensor([[0.8073]]), tensor([[0.8136]]), tensor([[0.8168]]), tensor([[0.8136]]), tensor([[0.8164]]), tensor([[0.8170]]), tensor([[0.8098]]), tensor([[0.8138]]), tensor([[0.8183]]), tensor([[0.8181]]), tensor([[0.8130]]), tensor([[0.8087]]), tensor([[0.7998]]), tensor([[0.8078]]), tensor([[0.8150]]), tensor([[0.8186]]), tensor([[0.8171]]), tensor([[0.8159]]), tensor([[0.8173]]), tensor([[0.8196]]), tensor([[0.8184]])]",2250,2276,0.0005005005005005005
