,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
4787,gpt-4,Covenant of Water by Abraham Verghese,283,28,"addy field shimmers like beaten silver. On the front verandah, her father’s ornate charu kasera, or lounging","['addy', ' field', ' sh', 'immers', ' like', ' beaten', ' silver', '.', ' On', ' the', ' front', ' ver']","['anda', ' of', ' a', ' rustic', ' farmhouse', ',', ' an', ' old', ' man', ' gently', ' rocks', ' in', ' a', ' c', 'reak', 'y']","['and', 'ah', ',', ' her', ' father', '’s', ' orn', 'ate', ' char', 'u', ' kas', 'era', ',', ' or', ' loung', 'ing']",1.0,"anda of a rustic farmhouse, an old man gently rocks in a creaky wooden chair, eyes closed and humming a tune reminiscent of lullabies from his youth. The air is thick with lingering humidity, but a soothing breeze hums through corn","andah, her father’s ornate charu kasera, or lounging",tensor([[0.8448]]),3,"[tensor([[0.7750]]), tensor([[0.8312]]), tensor([[0.8448]]), tensor([[0.8260]]), tensor([[0.8277]]), tensor([[0.7949]]), tensor([[0.7919]]), tensor([[0.8001]]), tensor([[0.7921]]), tensor([[0.7980]]), tensor([[0.7758]]), tensor([[0.7744]]), tensor([[0.7747]]), tensor([[0.7725]]), tensor([[0.7720]]), tensor([[0.7750]]), tensor([[0.7825]]), tensor([[0.7769]]), tensor([[0.7756]]), tensor([[0.7756]]), tensor([[0.7752]]), tensor([[0.7738]]), tensor([[0.7738]]), tensor([[0.7735]]), tensor([[0.7759]]), tensor([[0.7758]]), tensor([[0.7754]]), tensor([[0.7737]]), tensor([[0.7753]]), tensor([[0.7751]]), tensor([[0.7754]]), tensor([[0.7777]]), tensor([[0.7774]]), tensor([[0.7775]]), tensor([[0.7725]]), tensor([[0.7749]]), tensor([[0.7751]]), tensor([[0.7798]]), tensor([[0.7777]]), tensor([[0.7765]]), tensor([[0.7757]]), tensor([[0.7808]])]",282,309,0.0010643959552953698
4790,gpt-4,Covenant of Water by Abraham Verghese,423,32," habit of using the endearment molay—daughter—with her. “We found a good match for you!” His tone was oily, as though she were","[' habit', ' of', ' using', ' the', ' end', 'ear', 'ment', ' mol', 'ay', '—']","['a', ' term', ' reserved', ' only', ' for', ' the', ' closest', ' to', ' heart', ',', ' for', ' soothing', ' children', ' and', ' for', ' comforting', ' loved', ' ones', '.', ' You', ' would', ' hear']","['daughter', '—with', ' her', '.', ' “', 'We', ' found', ' a', ' good', ' match', ' for', ' you', '!”', ' His', ' tone', ' was', ' oily', ',', ' as', ' though', ' she', ' were']",0.9545454545454546,"a term reserved only for the closest to heart, for soothing children and for comforting loved ones. You would hear that single word echo through the halls of our home in the gentle timbre of my grandmother's voice, carrying reassurance, love and wisdom","daughter—with her. “We found a good match for you!” His tone was oily, as though she were",tensor([[0.8088]]),41,"[tensor([[0.7385]]), tensor([[0.7892]]), tensor([[0.7856]]), tensor([[0.7642]]), tensor([[0.7482]]), tensor([[0.7468]]), tensor([[0.7488]]), tensor([[0.7618]]), tensor([[0.7605]]), tensor([[0.7782]]), tensor([[0.7812]]), tensor([[0.7832]]), tensor([[0.7877]]), tensor([[0.7868]]), tensor([[0.7894]]), tensor([[0.7912]]), tensor([[0.7912]]), tensor([[0.7869]]), tensor([[0.7917]]), tensor([[0.7964]]), tensor([[0.8006]]), tensor([[0.7964]]), tensor([[0.8026]]), tensor([[0.7928]]), tensor([[0.7867]]), tensor([[0.7948]]), tensor([[0.7934]]), tensor([[0.7939]]), tensor([[0.7924]]), tensor([[0.7932]]), tensor([[0.7936]]), tensor([[0.7927]]), tensor([[0.7917]]), tensor([[0.7901]]), tensor([[0.7925]]), tensor([[0.7914]]), tensor([[0.7904]]), tensor([[0.8017]]), tensor([[0.8040]]), tensor([[0.8038]]), tensor([[0.8088]]), tensor([[0.8036]]), tensor([[0.8041]]), tensor([[0.8026]])]",422,453,0.0010643959552953698
4793,gpt-4,Covenant of Water by Abraham Verghese,104,28, the wooden walls exhaling the day’s heat to the scuffing sound of the dog in the sandy courtyard outside.  A brainfe,"[' the', ' wooden', ' walls', ' exh', 'aling']","['the', ' damp', ' scent', ' of', ' age', ' and', ' stories', ' of', ' a', ' time', ' long', ' past', '.', ' The', ' small', ',', ' m', 'ull', 'ioned', ' windows', ' filtered', ' in', ' the']","[' the', ' day', '’s', ' heat', ' to', ' the', ' sc', 'uff', 'ing', ' sound', ' of', ' the', ' dog', ' in', ' the', ' sandy', ' courtyard', ' outside', '.', ' ', ' A', ' brain', 'fe']",1.0,"the damp scent of age and stories of a time long past. The small, mullioned windows filtered in the ghosts of light, casting a haunting ethereal glow on the creaky furniture. Every shadow seemed to carry secrets whispered in hushed", the day’s heat to the scuffing sound of the dog in the sandy courtyard outside.  A brainfe,tensor([[0.8170]]),18,"[tensor([[0.7545]]), tensor([[0.7828]]), tensor([[0.7895]]), tensor([[0.7999]]), tensor([[0.8080]]), tensor([[0.7954]]), tensor([[0.8009]]), tensor([[0.7697]]), tensor([[0.7709]]), tensor([[0.7847]]), tensor([[0.7674]]), tensor([[0.7798]]), tensor([[0.7901]]), tensor([[0.7973]]), tensor([[0.7978]]), tensor([[0.8052]]), tensor([[0.8137]]), tensor([[0.8170]]), tensor([[0.8142]]), tensor([[0.8114]]), tensor([[0.8106]]), tensor([[0.8104]]), tensor([[0.8013]]), tensor([[0.8029]]), tensor([[0.8024]]), tensor([[0.8029]]), tensor([[0.8024]]), tensor([[0.7987]]), tensor([[0.7972]]), tensor([[0.7945]]), tensor([[0.7997]]), tensor([[0.7778]]), tensor([[0.7876]]), tensor([[0.7877]]), tensor([[0.7835]]), tensor([[0.7847]]), tensor([[0.7841]]), tensor([[0.7807]]), tensor([[0.7794]]), tensor([[0.7791]]), tensor([[0.7766]])]",103,130,0.0010643959552953698
4796,gpt-4,The Five-Star Weekend by Elin Hilderbrand,944,37,"ollis posted well-edited content on her then-modest food blog, Hungry with Hollis (at the time, it was a “food community” of 274 subscribers).","['oll', 'is', ' posted', ' well', '-ed', 'ited', ' content', ' on', ' her', ' then', '-mod', 'est', ' food', ' blog']","['called', ' ""', 'H', 'oll', 'is', ""'s"", ' Cul', 'inary', ' Del', 'ights', '.""', ' Her', ' posts', ' ranged', ' from', ' exotic', ' cuis', 'ines', ' she', ' discovered', ' on', ' her', ' frequent']","[',', ' Hung', 'ry', ' with', ' Holl', 'is', ' (', 'at', ' the', ' time', ',', ' it', ' was', ' a', ' “', 'food', ' community', '”', ' of', ' ', '274', ' subscribers', ').']",1.0,"called ""Hollis's Culinary Delights."" Her posts ranged from exotic cuisines she discovered on her frequent international travels, to her creative process of tweaking regular dishes into wondrous culinary delights. It wasn't long before her unique voice, infectious",", Hungry with Hollis (at the time, it was a “food community” of 274 subscribers).",tensor([[0.8759]]),8,"[tensor([[0.7624]]), tensor([[0.7527]]), tensor([[0.8484]]), tensor([[0.8561]]), tensor([[0.8533]]), tensor([[0.8646]]), tensor([[0.8646]]), tensor([[0.8759]]), tensor([[0.8670]]), tensor([[0.8674]]), tensor([[0.8655]]), tensor([[0.8663]]), tensor([[0.8613]]), tensor([[0.8624]]), tensor([[0.8617]]), tensor([[0.8620]]), tensor([[0.8572]]), tensor([[0.8488]]), tensor([[0.8433]]), tensor([[0.8481]]), tensor([[0.8448]]), tensor([[0.8442]]), tensor([[0.8377]]), tensor([[0.8349]]), tensor([[0.8342]]), tensor([[0.8333]]), tensor([[0.8316]]), tensor([[0.8319]]), tensor([[0.8304]]), tensor([[0.8386]]), tensor([[0.8299]]), tensor([[0.8363]]), tensor([[0.8422]]), tensor([[0.8423]]), tensor([[0.8412]]), tensor([[0.8387]]), tensor([[0.8363]]), tensor([[0.8343]])]",943,979,0.0010643959552953698
4799,gpt-4,The Five-Star Weekend by Elin Hilderbrand,2093,31," imagine when.  Hold your loved ones close.  With gratitude, Hollis Ms. Fox gasps. Oh no! What happened? She searches Matthew","[' imagine', ' when', '.', ' ', ' Hold', ' your', ' loved']","['ones', ' close', ',', ' always', ' take', ' the', ' opportunity', ' to', ' tell', ' them', ' you', ' love', ' them', ',', ' cherish', ' each', ' moment', ',', ' because', ' you', ' never', ' quite', ' know', ' when']","[' ones', ' close', '.', ' ', ' With', ' gratitude', ',', ' Holl', 'is', ' Ms', '.', ' Fox', ' gas', 'ps', '.', ' Oh', ' no', '!', ' What', ' happened', '?', ' She', ' searches', ' Matthew']",0.9583333333333334,"ones close, always take the opportunity to tell them you love them, cherish each moment, because you never quite know when life is going to throw you a curveball. Keep your heart open, your mind curious and never stop believing in the magic of"," ones close.  With gratitude, Hollis Ms. Fox gasps. Oh no! What happened? She searches Matthew",tensor([[0.8271]]),21,"[tensor([[0.7777]]), tensor([[0.7835]]), tensor([[0.8169]]), tensor([[0.7929]]), tensor([[0.7987]]), tensor([[0.8027]]), tensor([[0.8002]]), tensor([[0.7990]]), tensor([[0.8108]]), tensor([[0.8058]]), tensor([[0.8012]]), tensor([[0.7939]]), tensor([[0.7930]]), tensor([[0.8129]]), tensor([[0.8142]]), tensor([[0.8116]]), tensor([[0.8104]]), tensor([[0.8141]]), tensor([[0.8165]]), tensor([[0.8188]]), tensor([[0.8271]]), tensor([[0.8213]]), tensor([[0.8206]]), tensor([[0.8202]]), tensor([[0.8190]]), tensor([[0.8166]]), tensor([[0.8118]]), tensor([[0.8121]]), tensor([[0.8115]]), tensor([[0.8081]]), tensor([[0.8082]]), tensor([[0.8091]]), tensor([[0.8061]]), tensor([[0.8079]]), tensor([[0.8080]]), tensor([[0.8079]]), tensor([[0.8164]]), tensor([[0.8133]]), tensor([[0.8138]]), tensor([[0.8140]]), tensor([[0.8145]]), tensor([[0.8129]]), tensor([[0.8128]]), tensor([[0.8127]]), tensor([[0.8118]])]",2092,2122,0.0010643959552953698
4802,gpt-4,The Five-Star Weekend by Elin Hilderbrand,922,21," market crashed and restaurants pivoted to takeout only and the death toll was rising, rising, rising—","[' market', ' crashed', ' and', ' restaurants', ' piv', 'oted']","['to', ' take', 'out', ' and', ' delivery', ' services', '.', ' Even', ' the', ' sw', 'ank', 'iest', ' eater', 'ies', ' traded']","[' to', ' take', 'out', ' only', ' and', ' the', ' death', ' toll', ' was', ' rising', ',', ' rising', ',', ' rising', '—']",0.8666666666666667,to takeout and delivery services. Even the swankiest eateries traded their silver trays and crystal glassware in favor of paper boxes and plastic utensils. The soothing ambiance of candlelit dining rooms was replaced by the efficient hum of moped engines," to takeout only and the death toll was rising, rising, rising—",tensor([[0.8490]]),7,"[tensor([[0.7420]]), tensor([[0.7720]]), tensor([[0.8163]]), tensor([[0.8271]]), tensor([[0.8064]]), tensor([[0.8265]]), tensor([[0.8490]]), tensor([[0.8423]]), tensor([[0.8434]]), tensor([[0.8429]]), tensor([[0.8460]]), tensor([[0.8449]]), tensor([[0.8290]]), tensor([[0.8245]]), tensor([[0.8260]]), tensor([[0.8259]]), tensor([[0.8200]]), tensor([[0.8196]]), tensor([[0.8233]]), tensor([[0.8201]]), tensor([[0.8138]]), tensor([[0.8072]]), tensor([[0.8070]]), tensor([[0.8111]]), tensor([[0.8129]]), tensor([[0.8075]]), tensor([[0.8058]]), tensor([[0.8063]]), tensor([[0.7982]]), tensor([[0.7983]]), tensor([[0.7999]]), tensor([[0.8005]]), tensor([[0.7989]]), tensor([[0.8046]]), tensor([[0.8032]]), tensor([[0.8024]]), tensor([[0.8041]]), tensor([[0.8069]]), tensor([[0.8058]]), tensor([[0.8077]]), tensor([[0.8068]])]",921,941,0.0010643959552953698
4805,gpt-4,The Five-Star Weekend by Elin Hilderbrand,2578,39," window like a portable pizza oven; Hollis’s Serbian sheepdog, Henrietta, is asleep in the back seat. Good for Hollis! we think. She came home.  For a","[' window', ' like', ' a', ' portable', ' pizza', ' oven', ';', ' Holl', 'is', '’s', ' Serbian', ' sheep', 'dog', ',', ' Henri', 'etta', ',']","['lay', ' pant', 'ing', ' on', ' the', ' tile', ' floor', ',', ' her', ' thick', ' coat', ' making', ' the', ' heat', ' unbearable', '.', ' Despite', ' the', ' unbearable', ' temperature', ',', ' the']","[' is', ' asleep', ' in', ' the', ' back', ' seat', '.', ' Good', ' for', ' Holl', 'is', '!', ' we', ' think', '.', ' She', ' came', ' home', '.', ' ', ' For', ' a']",0.9545454545454546,"lay panting on the tile floor, her thick coat making the heat unbearable. Despite the unbearable temperature, the sight outside the window was simply delightful. High above the peaceful valley, eagles circled and chirped, cutting through the hazy summer", is asleep in the back seat. Good for Hollis! we think. She came home.  For a,tensor([[0.8049]]),12,"[tensor([[0.7504]]), tensor([[0.7674]]), tensor([[0.7889]]), tensor([[0.7938]]), tensor([[0.7985]]), tensor([[0.7748]]), tensor([[0.7748]]), tensor([[0.7991]]), tensor([[0.7996]]), tensor([[0.8026]]), tensor([[0.8009]]), tensor([[0.8049]]), tensor([[0.7987]]), tensor([[0.7834]]), tensor([[0.7968]]), tensor([[0.7957]]), tensor([[0.7996]]), tensor([[0.7917]]), tensor([[0.7975]]), tensor([[0.7936]]), tensor([[0.7921]]), tensor([[0.7925]]), tensor([[0.7938]]), tensor([[0.7944]]), tensor([[0.7936]]), tensor([[0.7864]]), tensor([[0.7969]]), tensor([[0.7939]]), tensor([[0.7934]]), tensor([[0.7947]]), tensor([[0.7846]]), tensor([[0.7947]]), tensor([[0.7858]]), tensor([[0.7876]]), tensor([[0.7802]]), tensor([[0.7817]]), tensor([[0.7822]]), tensor([[0.7832]]), tensor([[0.7821]]), tensor([[0.7781]])]",2577,2615,0.0010643959552953698
4808,gpt-4,The Five-Star Weekend by Elin Hilderbrand,788,39," of the best tables along the railing above the Monomoy creeks, drinking rosé, and laughing with people we didn’t recognize.  Were we bothered that Hollis no longer acted or","[' of', ' the', ' best', ' tables', ' along', ' the', ' railing', ' above', ' the', ' Mon']","['aco', ' beach', ',', ' they', ' fe', 'asted', ' on', ' an', ' array', ' of', ' local', ' cuisine', '.', ' Every', ' bite', ' was', ' a', ' delightful', ' explosion', ' of', ' flavor', ' that', ' left', ' them', ' year', 'ning', ' for', ' more', '.']","['om', 'oy', ' cree', 'ks', ',', ' drinking', ' ros', 'é', ',', ' and', ' laughing', ' with', ' people', ' we', ' didn', '’t', ' recognize', '.', ' ', ' Were', ' we', ' bothered', ' that', ' Holl', 'is', ' no', ' longer', ' acted', ' or']",1.0,"aco beach, they feasted on an array of local cuisine. Every bite was a delightful explosion of flavor that left them yearning for more. The sun set into the azure sea, filling the sky with hues of orange and purple, laying down a","omoy creeks, drinking rosé, and laughing with people we didn’t recognize.  Were we bothered that Hollis no longer acted or",tensor([[0.7662]]),22,"[tensor([[0.7587]]), tensor([[0.6973]]), tensor([[0.6969]]), tensor([[0.7164]]), tensor([[0.7528]]), tensor([[0.7573]]), tensor([[0.7524]]), tensor([[0.7573]]), tensor([[0.7537]]), tensor([[0.7540]]), tensor([[0.7334]]), tensor([[0.7426]]), tensor([[0.7509]]), tensor([[0.7515]]), tensor([[0.7492]]), tensor([[0.7583]]), tensor([[0.7628]]), tensor([[0.7563]]), tensor([[0.7585]]), tensor([[0.7515]]), tensor([[0.7642]]), tensor([[0.7662]]), tensor([[0.7589]]), tensor([[0.7553]]), tensor([[0.7562]]), tensor([[0.7522]]), tensor([[0.7606]]), tensor([[0.7549]]), tensor([[0.7527]]), tensor([[0.7556]]), tensor([[0.7547]]), tensor([[0.7539]]), tensor([[0.7479]]), tensor([[0.7496]]), tensor([[0.7491]]), tensor([[0.7484]]), tensor([[0.7475]]), tensor([[0.7477]]), tensor([[0.7516]]), tensor([[0.7508]]), tensor([[0.7481]]), tensor([[0.7488]]), tensor([[0.7511]]), tensor([[0.7486]])]",787,825,0.0010643959552953698
4811,gpt-4,The Five-Star Weekend by Elin Hilderbrand,1558,25," the one-million-subscriber milestone. (Leave it to bacon!) With the help of her daughter, Caroline, who was a","[' the', ' one', '-million', '-sub', 'scriber']","['mile', 'stone', ' had', ' been', ' crossed', ',', ' marking', ' the', ' success', ' of', ' the', ' lifestyle', ' magazine', ' that', ' swept', ' across', ' the', ' continent', ' like', ' wild']","[' milestone', '.', ' (', 'Leave', ' it', ' to', ' bacon', '!)', ' With', ' the', ' help', ' of', ' her', ' daughter', ',', ' Caroline', ',', ' who', ' was', ' a']",1.0,"milestone had been crossed, marking the success of the lifestyle magazine that swept across the continent like wild fire. Readers avidly turned the pages, hungry for the opulence and grandeur the magazine promised, their fascination with the world of luxury brilliantly captured"," milestone. (Leave it to bacon!) With the help of her daughter, Caroline, who was a",tensor([[0.8453]]),4,"[tensor([[0.7476]]), tensor([[0.8275]]), tensor([[0.8375]]), tensor([[0.8453]]), tensor([[0.8329]]), tensor([[0.8280]]), tensor([[0.8364]]), tensor([[0.8363]]), tensor([[0.8400]]), tensor([[0.8398]]), tensor([[0.8365]]), tensor([[0.8141]]), tensor([[0.8189]]), tensor([[0.8144]]), tensor([[0.8161]]), tensor([[0.8181]]), tensor([[0.8098]]), tensor([[0.8133]]), tensor([[0.8094]]), tensor([[0.8065]]), tensor([[0.8093]]), tensor([[0.8053]]), tensor([[0.8026]]), tensor([[0.8049]]), tensor([[0.8070]]), tensor([[0.8025]]), tensor([[0.7973]]), tensor([[0.8031]]), tensor([[0.7963]]), tensor([[0.7996]]), tensor([[0.7919]]), tensor([[0.7983]]), tensor([[0.7916]]), tensor([[0.7981]]), tensor([[0.7985]]), tensor([[0.7867]]), tensor([[0.7879]]), tensor([[0.7917]]), tensor([[0.7829]]), tensor([[0.7870]]), tensor([[0.7743]]), tensor([[0.7747]]), tensor([[0.7752]])]",1557,1581,0.0010643959552953698
4814,gpt-4,The Five-Star Weekend by Elin Hilderbrand,1495,32," her for “keeping it real,” though they couldn’t help noticing her enormous diamond engagement ring (it must have been three carats!) and her diamond-and-s","[' her', ' for', ' “', 'keeping', ' it', ' real', ',”', ' though', ' they', ' couldn', '’t', ' help', ' noticing', ' her', ' enormous']","['diamond', ' ring', ',', ' which', ' she', ' unab', 'ashed', 'ly', ' fla', 'unted', ' at', ' every', ' opportunity', '.', ' It', ' wasn', ""'t""]","[' diamond', ' engagement', ' ring', ' (', 'it', ' must', ' have', ' been', ' three', ' car', 'ats', '!)', ' and', ' her', ' diamond', '-and', '-s']",1.0,"diamond ring, which she unabashedly flaunted at every opportunity. It wasn't a simple accessory; it was a symbol of her lavish lifestyle she could never set aside. And though there existed a ravenous desire to dislike her for such overt displays", diamond engagement ring (it must have been three carats!) and her diamond-and-s,tensor([[0.8889]]),5,"[tensor([[0.7533]]), tensor([[0.8286]]), tensor([[0.8659]]), tensor([[0.8689]]), tensor([[0.8889]]), tensor([[0.8746]]), tensor([[0.8674]]), tensor([[0.8669]]), tensor([[0.8602]]), tensor([[0.8452]]), tensor([[0.8513]]), tensor([[0.8427]]), tensor([[0.8465]]), tensor([[0.8598]]), tensor([[0.8576]]), tensor([[0.8508]]), tensor([[0.8547]]), tensor([[0.8586]]), tensor([[0.8573]]), tensor([[0.8539]]), tensor([[0.8564]]), tensor([[0.8531]]), tensor([[0.8554]]), tensor([[0.8518]]), tensor([[0.8557]]), tensor([[0.8493]]), tensor([[0.8462]]), tensor([[0.8486]]), tensor([[0.8440]]), tensor([[0.8482]]), tensor([[0.8471]]), tensor([[0.8511]]), tensor([[0.8498]]), tensor([[0.8441]]), tensor([[0.8476]]), tensor([[0.8457]]), tensor([[0.8456]]), tensor([[0.8471]]), tensor([[0.8475]]), tensor([[0.8473]]), tensor([[0.8479]]), tensor([[0.8459]])]",1494,1525,0.0010643959552953698
4817,gpt-4,The Five-Star Weekend by Elin Hilderbrand,184,38," unicorn.  She started out life as one of us. She was the daughter of Tom Shaw, Nantucket’s busiest plumbing contractor, and Charlotte Shaw, a kindergarten teacher. When Holl","[' unicorn', '.', ' ', ' She', ' started', ' out', ' life', ' as', ' one', ' of', ' us', '.', ' She', ' was', ' the', ' daughter', ' of', ' Tom']","['and', ' Jane', ',', ' Kansas', ' wheat', ' farmers', ',', ' and', ' she', ' grew', ' up', ' under', ' endless', ' blue', ' skies', ' wearing', ' faded', ' over', 'alls', ',']","[' Shaw', ',', ' N', 'ant', 'ucket', '’s', ' busiest', ' plumbing', ' contractor', ',', ' and', ' Charlotte', ' Shaw', ',', ' a', ' kindergarten', ' teacher', '.', ' When', ' Holl']",1.0,"and Jane, Kansas wheat farmers, and she grew up under endless blue skies wearing faded overalls, with a head full of dreams. She had the grit and determination of a wild pony, untamed and fiercely independent. She desired not just to exist"," Shaw, Nantucket’s busiest plumbing contractor, and Charlotte Shaw, a kindergarten teacher. When Holl",tensor([[0.7809]]),13,"[tensor([[0.7458]]), tensor([[0.7753]]), tensor([[0.7550]]), tensor([[0.7538]]), tensor([[0.7502]]), tensor([[0.7696]]), tensor([[0.7633]]), tensor([[0.7635]]), tensor([[0.7651]]), tensor([[0.7671]]), tensor([[0.7697]]), tensor([[0.7765]]), tensor([[0.7809]]), tensor([[0.7717]]), tensor([[0.7712]]), tensor([[0.7687]]), tensor([[0.7716]]), tensor([[0.7719]]), tensor([[0.7728]]), tensor([[0.7694]]), tensor([[0.7705]]), tensor([[0.7688]]), tensor([[0.7700]]), tensor([[0.7700]]), tensor([[0.7673]]), tensor([[0.7694]]), tensor([[0.7658]]), tensor([[0.7699]]), tensor([[0.7658]]), tensor([[0.7668]]), tensor([[0.7687]]), tensor([[0.7634]]), tensor([[0.7731]]), tensor([[0.7658]]), tensor([[0.7705]]), tensor([[0.7674]]), tensor([[0.7715]]), tensor([[0.7696]]), tensor([[0.7674]]), tensor([[0.7657]]), tensor([[0.7662]]), tensor([[0.7671]]), tensor([[0.7650]])]",183,220,0.0010643959552953698
4820,gpt-4,The Five-Star Weekend by Elin Hilderbrand,1558,29," the one-million-subscriber milestone. (Leave it to bacon!) With the help of her daughter, Caroline, who was a film student at NY","[' the', ' one', '-million', '-sub', 'scriber', ' milestone', '.', ' (', 'Leave']","['it', ' to', ' us', ' to', ' hit', ' a', ' landmark', ' right', ' as', ' the', ' world', ' goes', ' hay', 'wire', '.)', ' Even', ' so', ',', ' it', ""'s""]","[' it', ' to', ' bacon', '!)', ' With', ' the', ' help', ' of', ' her', ' daughter', ',', ' Caroline', ',', ' who', ' was', ' a', ' film', ' student', ' at', ' NY']",0.95,"it to us to hit a landmark right as the world goes haywire.) Even so, it's seemingly impossible not to acknowledge how this achievement underpins our solidarity, our commitment to storytelling, service and the principle of giving unfiltered, relevant information."," it to bacon!) With the help of her daughter, Caroline, who was a film student at NY",tensor([[0.7837]]),5,"[tensor([[0.7326]]), tensor([[0.7605]]), tensor([[0.7819]]), tensor([[0.7777]]), tensor([[0.7837]]), tensor([[0.7608]]), tensor([[0.7732]]), tensor([[0.7629]]), tensor([[0.7621]]), tensor([[0.7631]]), tensor([[0.7634]]), tensor([[0.7590]]), tensor([[0.7528]]), tensor([[0.7591]]), tensor([[0.7621]]), tensor([[0.7618]]), tensor([[0.7604]]), tensor([[0.7600]]), tensor([[0.7590]]), tensor([[0.7579]]), tensor([[0.7592]]), tensor([[0.7556]]), tensor([[0.7569]]), tensor([[0.7537]]), tensor([[0.7580]]), tensor([[0.7547]]), tensor([[0.7564]]), tensor([[0.7591]]), tensor([[0.7605]]), tensor([[0.7642]]), tensor([[0.7626]]), tensor([[0.7629]]), tensor([[0.7633]]), tensor([[0.7606]]), tensor([[0.7613]]), tensor([[0.7648]]), tensor([[0.7648]]), tensor([[0.7700]]), tensor([[0.7675]]), tensor([[0.7706]]), tensor([[0.7605]])]",1557,1585,0.0010643959552953698
4823,gpt-4,The Five-Star Weekend by Elin Hilderbrand,2650,38,". Johnny Baylor, who drives for DoorDash, reports delivering sushi from Bar Yoshi to Hollis’s house one night and a lobster roll from the Sea Grille another. Hollis’s longtime","['.', ' Johnny', ' Baylor', ',', ' who', ' drives', ' for', ' Door', 'Dash', ',', ' reports', ' delivering']","['food', ' to', ' the', ' quaint', ' cottage', ' numerous', ' times', ' throughout', ' the', ' weekend', '.', ' In', ' his', ' own', ' words', ',', ' it', ' was', ' as', ' if', ' a', ' continuous', ' banquet', ' was', ' taking', ' place']","[' sushi', ' from', ' Bar', ' Yoshi', ' to', ' Holl', 'is', '’s', ' house', ' one', ' night', ' and', ' a', ' lobster', ' roll', ' from', ' the', ' Sea', ' Gr', 'ille', ' another', '.', ' Holl', 'is', '’s', ' longtime']",1.0,"food to the quaint cottage numerous times throughout the weekend. In his own words, it was as if a continuous banquet was taking place within its walls, marked by the smells of tantalizing exotic dishes wafting into the quiet evening air every time the", sushi from Bar Yoshi to Hollis’s house one night and a lobster roll from the Sea Grille another. Hollis’s longtime,tensor([[0.8273]]),14,"[tensor([[0.7602]]), tensor([[0.7597]]), tensor([[0.8018]]), tensor([[0.8100]]), tensor([[0.7981]]), tensor([[0.8053]]), tensor([[0.8190]]), tensor([[0.8160]]), tensor([[0.8154]]), tensor([[0.8198]]), tensor([[0.8104]]), tensor([[0.8224]]), tensor([[0.8204]]), tensor([[0.8273]]), tensor([[0.8121]]), tensor([[0.8225]]), tensor([[0.8222]]), tensor([[0.8201]]), tensor([[0.8151]]), tensor([[0.8147]]), tensor([[0.8191]]), tensor([[0.8173]]), tensor([[0.8156]]), tensor([[0.8170]]), tensor([[0.8113]]), tensor([[0.8089]]), tensor([[0.8132]]), tensor([[0.8125]]), tensor([[0.8043]]), tensor([[0.8053]]), tensor([[0.8083]]), tensor([[0.8006]]), tensor([[0.8043]]), tensor([[0.7966]]), tensor([[0.8034]]), tensor([[0.8048]]), tensor([[0.8051]]), tensor([[0.8046]]), tensor([[0.8088]]), tensor([[0.8014]]), tensor([[0.8074]]), tensor([[0.8075]]), tensor([[0.8086]]), tensor([[0.8078]]), tensor([[0.8112]])]",2649,2686,0.0010643959552953698
4826,gpt-4,The Five-Star Weekend by Elin Hilderbrand,755,32,", where she played tennis; she volunteered at the Nantucket Book Festival; and on Sunday afternoons, we saw her at the Deck, sitting at","[',', ' where', ' she', ' played', ' tennis']","['in', ' the', ' bright', ',', ' morning', ' light', ',', ' the', ' scent', ' of', ' freshly', ' cut', ' grass', ' filling', ' the', ' air', '.', ' Her', ' skill', ' was', ' unmatched', ',', ' swift', ' and', ' precise', '.', ' Her']","[';', ' she', ' volunteered', ' at', ' the', ' N', 'ant', 'ucket', ' Book', ' Festival', ';', ' and', ' on', ' Sunday', ' after', 'no', 'ons', ',', ' we', ' saw', ' her', ' at', ' the', ' Deck', ',', ' sitting', ' at']",1.0,"in the bright, morning light, the scent of freshly cut grass filling the air. Her skill was unmatched, swift and precise. Her passion for the game shimmered in every stroke, every serve, every point scored. The clapping of the spectators","; she volunteered at the Nantucket Book Festival; and on Sunday afternoons, we saw her at the Deck, sitting at",tensor([[0.7935]]),41,"[tensor([[0.7250]]), tensor([[0.7527]]), tensor([[0.7730]]), tensor([[0.7824]]), tensor([[0.7597]]), tensor([[0.7607]]), tensor([[0.7623]]), tensor([[0.7584]]), tensor([[0.7578]]), tensor([[0.7550]]), tensor([[0.7522]]), tensor([[0.7380]]), tensor([[0.7363]]), tensor([[0.7364]]), tensor([[0.7312]]), tensor([[0.7408]]), tensor([[0.7794]]), tensor([[0.7856]]), tensor([[0.7814]]), tensor([[0.7852]]), tensor([[0.7884]]), tensor([[0.7861]]), tensor([[0.7833]]), tensor([[0.7901]]), tensor([[0.7892]]), tensor([[0.7900]]), tensor([[0.7890]]), tensor([[0.7831]]), tensor([[0.7841]]), tensor([[0.7828]]), tensor([[0.7864]]), tensor([[0.7876]]), tensor([[0.7915]]), tensor([[0.7915]]), tensor([[0.7902]]), tensor([[0.7902]]), tensor([[0.7897]]), tensor([[0.7884]]), tensor([[0.7865]]), tensor([[0.7876]]), tensor([[0.7935]])]",754,785,0.0010643959552953698
