,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
435,gpt-3.5-turbo,Famous Quotes,146,7,Turn your wounds into wisdom. ,['Turn'],"['Turn', ' your', ' wounds', ' into', ' wisdom', '.']","[' your', ' wounds', ' into', ' wisdom', '.', ' ']",0.3333333333333333,Turn your wounds into wisdom., your wounds into wisdom. ,tensor([[0.9805]]),6,"[tensor([[0.7782]]), tensor([[0.7719]]), tensor([[0.8291]]), tensor([[0.8937]]), tensor([[0.9099]]), tensor([[0.9805]])]",0,6
438,gpt-3.5-turbo,Famous Quotes,147,7,Peace is its own reward. ,"['Peace', ' is', ' its']","['own', ' reward', '.']","[' own', ' reward', '.']",0.3333333333333333,own reward., own reward. ,tensor([[1.]]),3,"[tensor([[0.8101]]), tensor([[0.8803]]), tensor([[1.]])]",0,5
441,gpt-3.5-turbo,Famous Quotes,148,32,"No pessimist ever discovered the secrets of the stars, or sailed to an uncharted land, or opened a new heaven to the horizon of the spirit.  ","['No', ' pessim', 'ist', ' ever', ' discovered', ' the', ' secrets', ' of', ' the']","['stars', ',', ' or', ' sailed', ' to', ' an', ' un', 'charted', ' land', ',', ' or', ' opened', ' a', ' new', ' doorway', ' for', ' the', ' human', ' spirit', '.']","[' stars', ',', ' or', ' sailed', ' to', ' an', ' un', 'charted', ' land', ',', ' or', ' opened', ' a', ' new', ' heaven', ' to', ' the', ' horizon', ' of', ' the']",0.3,"stars, or sailed to an uncharted land, or opened a new doorway for the human spirit."," stars, or sailed to an uncharted land, or opened a new heaven to the horizon of the spirit.  ",tensor([[0.9658]]),17,"[tensor([[0.7562]]), tensor([[0.8507]]), tensor([[0.8405]]), tensor([[0.8828]]), tensor([[0.8962]]), tensor([[0.9074]]), tensor([[0.9241]]), tensor([[0.9474]]), tensor([[0.9382]]), tensor([[0.9419]]), tensor([[0.9508]]), tensor([[0.9546]]), tensor([[0.9402]]), tensor([[0.9451]]), tensor([[0.9495]]), tensor([[0.9334]]), tensor([[0.9658]])]",0,28
444,gpt-3.5-turbo,Famous Quotes,149,24,I was always looking outside myself for strength and confidence but it comes from within. It is there all the time. ,['I'],"['have', ' a', ' dream', '.']","[' was', ' always', ' looking', ' outside']",1.0,have a dream., was always looking outside myself for strength and confidence but it comes from within. It is there all the time. ,tensor([[0.7950]]),4,"[tensor([[0.7905]]), tensor([[0.7658]]), tensor([[0.7742]]), tensor([[0.7950]])]",0,4
447,gpt-3.5-turbo,Famous Quotes,150,18,Every small positive change we make in ourselves repays us in confidence in the future. ,"['Every', ' small', ' positive', ' change', ' we', ' make', ' in']","['our', ' lives', ' can', ' have', ' a', ' tremendous', ' impact', ' on', ' the', ' world', ' around']","[' ourselves', ' rep', 'ays', ' us', ' in', ' confidence', ' in', ' the', ' future', '.', ' ']",1.0,our lives can have a tremendous impact on the world around us., ourselves repays us in confidence in the future. ,tensor([[0.8384]]),7,"[tensor([[0.7549]]), tensor([[0.7995]]), tensor([[0.7692]]), tensor([[0.8064]]), tensor([[0.8123]]), tensor([[0.8230]]), tensor([[0.8384]]), tensor([[0.8334]]), tensor([[0.8258]]), tensor([[0.8300]]), tensor([[0.8312]]), tensor([[0.8312]]), tensor([[0.8317]])]",0,17
450,gpt-3.5-turbo,Famous Quotes,151,10,Love does not dominate; it cultivates. ,"['Love', ' does', ' not', ' dominate']","['it', ' cultiv', 'ates', '.']","[';', ' it', ' cultiv', 'ates']",0.75,it cultivates.,; it cultivates. ,tensor([[0.9905]]),3,"[tensor([[0.7861]]), tensor([[0.8235]]), tensor([[0.9905]])]",0,7
453,gpt-3.5-turbo,Famous Quotes,152,32,"There is nothing I would not do for those who are really my friends. I have no notion of loving people by halves, it is not my nature. ","['There', ' is', ' nothing', ' I', ' would', ' not', ' do', ' for', ' those', ' who', ' are', ' really']","['my', ' friends', '.']","[' my', ' friends', '.']",0.3333333333333333,my friends.," my friends. I have no notion of loving people by halves, it is not my nature. ",tensor([[0.8529]]),3,"[tensor([[0.8018]]), tensor([[0.7913]]), tensor([[0.8529]])]",0,14
456,gpt-3.5-turbo,Famous Quotes,153,7,Love in action is service. ,['Love'],"['is', ' patient', ',', ' love', ' is', ' kind']","[' in', ' action', ' is', ' service', '.', ' ']",1.0,"is patient, love is kind. It does not envy, it does not boast, it is not proud.", in action is service. ,tensor([[0.8234]]),3,"[tensor([[0.7516]]), tensor([[0.7817]]), tensor([[0.8234]]), tensor([[0.8008]]), tensor([[0.7971]]), tensor([[0.8028]]), tensor([[0.8001]]), tensor([[0.8151]]), tensor([[0.7873]]), tensor([[0.7969]]), tensor([[0.7981]]), tensor([[0.7988]]), tensor([[0.7935]]), tensor([[0.7943]]), tensor([[0.7952]]), tensor([[0.7947]]), tensor([[0.7923]]), tensor([[0.7878]])]",0,6
459,gpt-3.5-turbo,Famous Quotes,154,9,Where there is love there is life. ,"['Where', ' there']","['is', ' love', ',', ' there', ' is', ' life', '.']","[' is', ' love', ' there', ' is', ' life', '.', ' ']",0.4285714285714285,"is love, there is life.", is love there is life. ,tensor([[0.9846]]),6,"[tensor([[0.7572]]), tensor([[0.8292]]), tensor([[0.9247]]), tensor([[0.9313]]), tensor([[0.9368]]), tensor([[0.9846]])]",0,8
462,gpt-3.5-turbo,Famous Quotes,155,11,At the touch of love everyone becomes a poet. ,"['At', ' the', ' touch']","['of', ' love', ' everyone', ' becomes', ' a', ' poet', '.']","[' of', ' love', ' everyone', ' becomes', ' a', ' poet', '.']",0.1428571428571428,of love everyone becomes a poet., of love everyone becomes a poet. ,tensor([[1.]]),7,"[tensor([[0.7628]]), tensor([[0.7924]]), tensor([[0.8574]]), tensor([[0.9117]]), tensor([[0.9271]]), tensor([[0.9363]]), tensor([[1.]])]",0,9
465,gpt-3.5-turbo,Famous Quotes,156,15,"Wherever we are, it is our friends that make our world. ","['Where', 'ver', ' we', ' are']","['it', ' is', ' our', ' friends', ' that', ' make', ' our', ' world', '.']","[',', ' it', ' is', ' our', ' friends', ' that', ' make', ' our', ' world']",0.3333333333333333,it is our friends that make our world.,", it is our friends that make our world. ",tensor([[0.9969]]),9,"[tensor([[0.7581]]), tensor([[0.7641]]), tensor([[0.7679]]), tensor([[0.8293]]), tensor([[0.9071]]), tensor([[0.9362]]), tensor([[0.9444]]), tensor([[0.9517]]), tensor([[0.9969]])]",0,12
468,gpt-3.5-turbo,Famous Quotes,157,27,"Find a group of people who challenge and inspire you; spend a lot of time with them, and it will change your life. ","['Find', ' a']","['way', ' or', ' make', ' one', '.']","[' group', ' of', ' people', ' who', ' challenge']",1.0,way or make one.," group of people who challenge and inspire you; spend a lot of time with them, and it will change your life. ",tensor([[0.7945]]),5,"[tensor([[0.7816]]), tensor([[0.7650]]), tensor([[0.7648]]), tensor([[0.7755]]), tensor([[0.7945]])]",0,6
471,gpt-3.5-turbo,Famous Quotes,158,26,"Though no one can go back and make a brand new start, anyone can start from now and make a brand new ending. ","['Though', ' no', ' one', ' can', ' go', ' back', ' and', ' make', ' a', ' brand', ' new']","['start', ',', ' anyone', ' can', ' start', ' from', ' now', ' and', ' make', ' a', ' brand', ' new', ' ending', '.']","[' start', ',', ' anyone', ' can', ' start', ' from', ' now', ' and', ' make', ' a', ' brand', ' new', ' ending', '.']",0.0714285714285714,"start, anyone can start from now and make a brand new ending."," start, anyone can start from now and make a brand new ending. ",tensor([[1.]]),13,"[tensor([[0.8121]]), tensor([[0.8587]]), tensor([[0.8815]]), tensor([[0.9004]]), tensor([[0.8971]]), tensor([[0.9014]]), tensor([[0.9182]]), tensor([[0.9173]]), tensor([[0.9296]]), tensor([[0.9230]]), tensor([[0.9176]]), tensor([[0.9504]]), tensor([[1.]])]",0,24
474,gpt-3.5-turbo,Famous Quotes,159,28,A highly developed values system is like a compass. It serves as a guide to point you in the right direction when you are lost. ,"['A', ' highly', ' developed', ' values', ' system', ' is', ' like', ' a', ' compass']","['that', ' guides', ' a', ' person', ""'s"", ' decisions', ' and', ' actions', ' in', ' life', '.']","['.', ' It', ' serves', ' as', ' a', ' guide', ' to', ' point', ' you', ' in', ' the']",1.0,that guides a person's decisions and actions in life.,. It serves as a guide to point you in the right direction when you are lost. ,tensor([[0.8831]]),10,"[tensor([[0.7859]]), tensor([[0.8059]]), tensor([[0.8600]]), tensor([[0.8790]]), tensor([[0.8820]]), tensor([[0.8712]]), tensor([[0.8661]]), tensor([[0.8795]]), tensor([[0.8778]]), tensor([[0.8831]])]",0,19
477,gpt-3.5-turbo,Famous Quotes,160,33,"Donâ€™t give up trying what you really want to do. Where there is love and inspiration, I donâ€™t think you can go wrong. ","['Don', 'â', '€™', 't', ' give', ' up']","['Don', ""'t"", ' give', ' up', ',', ' for', ' life', ' is', ' a', ' journey', ' to', ' be', ' embraced', ' with', ' open', ' arms', '.']","[' trying', ' what', ' you', ' really', ' want', ' to', ' do', '.', ' Where', ' there', ' is', ' love', ' and', ' inspiration', ',', ' I', ' don']",1.0,"Don't give up, for life is a journey to be embraced with open arms."," trying what you really want to do. Where there is love and inspiration, I donâ€™t think you can go wrong. ",tensor([[0.8584]]),11,"[tensor([[0.7591]]), tensor([[0.7513]]), tensor([[0.7495]]), tensor([[0.8233]]), tensor([[0.8261]]), tensor([[0.8272]]), tensor([[0.8388]]), tensor([[0.8278]]), tensor([[0.8464]]), tensor([[0.8490]]), tensor([[0.8584]]), tensor([[0.8440]]), tensor([[0.8432]]), tensor([[0.8405]]), tensor([[0.8462]])]",0,22
480,gpt-3.5-turbo,Famous Quotes,161,19,"When we strive to become better than we are, everything around us becomes better, too. ","['When', ' we', ' strive', ' to', ' become', ' better', ' than']","['we', ' are', ',', ' everything', ' around', ' us', ' becomes', ' better', ' too', '.']","[' we', ' are', ',', ' everything', ' around', ' us', ' becomes', ' better', ',', ' too']",0.3,"we are, everything around us becomes better too."," we are, everything around us becomes better, too. ",tensor([[0.9935]]),9,"[tensor([[0.7898]]), tensor([[0.8162]]), tensor([[0.8813]]), tensor([[0.9074]]), tensor([[0.9228]]), tensor([[0.9246]]), tensor([[0.9385]]), tensor([[0.9779]]), tensor([[0.9935]])]",0,16
483,gpt-3.5-turbo,Famous Quotes,162,24, The most important thing is to try and inspire people so that they can be great in whatever they want to do. ,[' The'],"['show', ' must', ' go', ' on', '.']","[' most', ' important', ' thing', ' is', ' to']",1.0,show must go on., most important thing is to try and inspire people so that they can be great in whatever they want to do. ,tensor([[0.8107]]),3,"[tensor([[0.7696]]), tensor([[0.7662]]), tensor([[0.8107]]), tensor([[0.7917]]), tensor([[0.8003]])]",0,5
486,gpt-3.5-turbo,Famous Quotes,163,53,Bad things do happen; how I respond to them defines my character and the quality of my life. I can choose to sit in perpetual sadness... or I can choose to rise from the pain and treasure the most precious gift I haveâ€”life itself. ,['Bad'],"['...', 'bad', ' boys', ',', ' bad', ' boys', ',', ' what', ' you', ' gonna', ' do', ' when', ' they', ' come', ' for', ' you', '?']","[' things', ' do', ' happen', ';', ' how', ' I', ' respond', ' to', ' them', ' defines', ' my', ' character', ' and', ' the', ' quality', ' of', ' my']",1.0,"...bad boys, bad boys, what you gonna do when they come for you?", things do happen; how I respond to them defines my character and the quality of my life. I can choose to sit in perpetual sadness... or I can choose to rise from the pain and treasure the most precious gift I haveâ€”life itself. ,tensor([[0.7971]]),11,"[tensor([[0.7795]]), tensor([[0.7505]]), tensor([[0.7454]]), tensor([[0.7522]]), tensor([[0.7637]]), tensor([[0.7658]]), tensor([[0.7792]]), tensor([[0.7637]]), tensor([[0.7726]]), tensor([[0.7913]]), tensor([[0.7971]]), tensor([[0.7866]]), tensor([[0.7699]]), tensor([[0.7825]])]",0,17
489,gpt-3.5-turbo,Famous Quotes,164,23,"Show me someone who has done something worthwhile, and Iâ€™ll show you someone who has overcome adversity. ","['Show', ' me', ' someone', ' who']","['has', ' never', ' made', ' a', ' mistake', ',', ' and', ' I', ""'ll"", ' show', ' you', ' someone', ' who', ' has', ' never', ' tried', ' anything', ' new', '.']","[' has', ' done', ' something', ' worthwhile', ',', ' and', ' I', 'â', '€™', 'll', ' show', ' you', ' someone', ' who', ' has', ' overcome', ' adversity', '.', ' ']",0.6842105263157895,"has never made a mistake, and I'll show you someone who has never tried anything new."," has done something worthwhile, and Iâ€™ll show you someone who has overcome adversity. ",tensor([[0.8619]]),12,"[tensor([[0.7537]]), tensor([[0.7951]]), tensor([[0.7531]]), tensor([[0.7491]]), tensor([[0.7603]]), tensor([[0.8087]]), tensor([[0.8162]]), tensor([[0.8146]]), tensor([[0.8249]]), tensor([[0.8310]]), tensor([[0.8498]]), tensor([[0.8619]]), tensor([[0.8555]]), tensor([[0.8382]]), tensor([[0.8287]]), tensor([[0.8300]]), tensor([[0.8320]])]",0,22
492,gpt-3.5-turbo,Famous Quotes,165,19,"It's not the load that breaks you down, it's the way you carry it. ","['It', ""'s"", ' not', ' the', ' load', ' that', ' breaks', ' you']","['down', ',', ' it', ""'s"", ' the', ' way', ' you', ' carry', ' it', '.']","[' down', ',', ' it', ""'s"", ' the', ' way', ' you', ' carry', ' it', '.']",0.1,"down, it's the way you carry it."," down, it's the way you carry it. ",tensor([[1.]]),8,"[tensor([[0.7785]]), tensor([[0.8594]]), tensor([[0.8955]]), tensor([[0.9138]]), tensor([[0.9224]]), tensor([[0.9465]]), tensor([[0.9851]]), tensor([[1.]])]",0,17
495,gpt-3.5-turbo,Famous Quotes,166,27,Getting over a painful experience is much like crossing monkey bars. You have to let go at some point in order to move forward. ,"['Getting', ' over', ' a', ' painful', ' experience', ' is', ' much']","['like', ' crossing', ' monkey', ' bars', '.', ' You', ' have', ' to', ' let', ' go', ' at', ' some', ' point', ' in', ' order', ' to', ' move', ' forward', '.']","[' like', ' crossing', ' monkey', ' bars', '.', ' You', ' have', ' to', ' let', ' go', ' at', ' some', ' point', ' in', ' order', ' to', ' move', ' forward', '.']",0.0526315789473684,like crossing monkey bars. You have to let go at some point in order to move forward., like crossing monkey bars. You have to let go at some point in order to move forward. ,tensor([[1.0000]]),18,"[tensor([[0.8173]]), tensor([[0.7836]]), tensor([[0.8583]]), tensor([[0.8937]]), tensor([[0.9104]]), tensor([[0.9178]]), tensor([[0.9185]]), tensor([[0.9499]]), tensor([[0.9505]]), tensor([[0.9664]]), tensor([[0.9653]]), tensor([[0.9575]]), tensor([[0.9763]]), tensor([[0.9738]]), tensor([[0.9781]]), tensor([[0.9823]]), tensor([[0.9885]]), tensor([[1.0000]])]",0,25
498,gpt-3.5-turbo,Famous Quotes,167,32,The creative is the place where no one else has ever been. You have to leave the city of your comfort and go into the wilderness of your intuition. ,"['The', ' creative']","['adult', ' is', ' the', ' child', ' who', ' survived', '.']","[' is', ' the', ' place', ' where', ' no', ' one', ' else']",0.8571428571428571,adult is the child who survived., is the place where no one else has ever been. You have to leave the city of your comfort and go into the wilderness of your intuition. ,tensor([[0.8059]]),3,"[tensor([[0.8042]]), tensor([[0.7672]]), tensor([[0.8059]]), tensor([[0.7936]]), tensor([[0.7784]]), tensor([[0.7773]]), tensor([[0.7600]])]",0,8
501,gpt-3.5-turbo,Famous Quotes,168,18,Creativity is allowing yourself to make mistakes. Art is knowing which ones to keep. ,['Creat'],"['""', 'Creat', 'ivity', ' is', ' intelligence', ' having', ' fun', '.""', ' -', ' Albert', ' Einstein']","['ivity', ' is', ' allowing', ' yourself', ' to', ' make', ' mistakes', '.', ' Art', ' is', ' knowing']",1.0,"""Creativity is intelligence having fun."" - Albert Einstein",ivity is allowing yourself to make mistakes. Art is knowing which ones to keep. ,tensor([[0.8368]]),9,"[tensor([[0.7879]]), tensor([[0.7778]]), tensor([[0.7913]]), tensor([[0.8021]]), tensor([[0.8069]]), tensor([[0.8168]]), tensor([[0.8215]]), tensor([[0.8328]]), tensor([[0.8368]])]",0,11
504,gpt-3.5-turbo,Famous Quotes,169,13,Creativity requires the courage to let go of certainties. ,"['Creat', 'ivity', ' requires', ' the', ' courage', ' to']","['let', ' go', ' of', ' cert', 'ainties', '.']","[' let', ' go', ' of', ' cert', 'ainties', '.']",0.1666666666666666,let go of certainties., let go of certainties. ,tensor([[1.0000]]),5,"[tensor([[0.7848]]), tensor([[0.8425]]), tensor([[0.8932]]), tensor([[0.9251]]), tensor([[1.0000]])]",0,11
507,gpt-3.5-turbo,Famous Quotes,170,10,I am the me I choose to be. ,"['I', ' am']","['not', ' a', ' product', ' of', ' my', ' circumstances', '.', ' I']","[' the', ' me', ' I', ' choose', ' to', ' be', '.', ' ']",0.875,not a product of my circumstances. I am a product of my decisions., the me I choose to be. ,tensor([[0.8810]]),14,"[tensor([[0.7941]]), tensor([[0.7136]]), tensor([[0.7781]]), tensor([[0.7845]]), tensor([[0.7880]]), tensor([[0.8199]]), tensor([[0.8264]]), tensor([[0.8450]]), tensor([[0.8654]]), tensor([[0.8644]]), tensor([[0.8669]]), tensor([[0.8693]]), tensor([[0.8718]]), tensor([[0.8810]])]",0,9
510,gpt-3.5-turbo,Famous Quotes,171,21,Creative people do not see things for what they are; they see them for what they can be. ,"['Creative', ' people', ' do', ' not', ' see', ' things', ' for', ' what', ' they', ' are']","[';', ' they', ' see', ' them', ' for', ' what', ' they', ' can', ' become', '.']","[';', ' they', ' see', ' them', ' for', ' what', ' they', ' can', ' be', '.']",0.1,; they see them for what they can become.,; they see them for what they can be. ,tensor([[0.9888]]),9,"[tensor([[0.7440]]), tensor([[0.8128]]), tensor([[0.8609]]), tensor([[0.9280]]), tensor([[0.9466]]), tensor([[0.9641]]), tensor([[0.9515]]), tensor([[0.9701]]), tensor([[0.9888]]), tensor([[0.9717]])]",0,19
513,gpt-3.5-turbo,Famous Quotes,172,16,There was never a night or a problem that could defeat sunrise or hope. ,"['There', ' was']","['a', ' time', ' when', ' people', ' believed', ' that', ' the', ' Earth', ' was', ' flat', '.']","[' never', ' a', ' night', ' or', ' a', ' problem', ' that', ' could', ' defeat', ' sunrise', ' or']",1.0,a time when people believed that the Earth was flat., never a night or a problem that could defeat sunrise or hope. ,tensor([[0.7632]]),2,"[tensor([[0.7578]]), tensor([[0.7632]]), tensor([[0.7556]]), tensor([[0.7513]]), tensor([[0.7477]]), tensor([[0.7503]]), tensor([[0.7500]]), tensor([[0.7484]]), tensor([[0.7427]]), tensor([[0.7406]]), tensor([[0.7562]])]",0,12
516,gpt-3.5-turbo,Famous Quotes,173,50,"Hope is a state of mind, not of the world. Hope, in this deep and powerful sense, is not the same as joy that things are going wellâ€¦, but rather an ability to work for something because it is good. ","['Hope', ' is', ' a', ' state', ' of', ' mind', ',', ' not', ' of', ' the', ' world', '.', ' Hope', ',', ' in', ' this']","['sense', ',', ' is', ' not', ' the', ' same', ' as', ' joy', ' that', ' things', ' are', ' going', ' well', ' or', ' willingness', ' to', ' invest', ' in', ' enterprises', ' that', ' are', ' obviously', ' heading', ' for', ' success', ';', ' but', ' rather', ' an', ' ability', ' to', ' work', ' for', ' something']","[' deep', ' and', ' powerful', ' sense', ',', ' is', ' not', ' the', ' same', ' as', ' joy', ' that', ' things', ' are', ' going', ' well', 'â', '€', '¦', ',', ' but', ' rather', ' an', ' ability', ' to', ' work', ' for', ' something', ' because', ' it', ' is', ' good', '.', ' ']",0.6764705882352942,"sense, is not the same as joy that things are going well or willingness to invest in enterprises that are obviously heading for success; but rather an ability to work for something because it is good, not just because it stands a chance to succeed."," deep and powerful sense, is not the same as joy that things are going wellâ€¦, but rather an ability to work for something because it is good. ",tensor([[0.9427]]),37,"[tensor([[0.7601]]), tensor([[0.8287]]), tensor([[0.8185]]), tensor([[0.8265]]), tensor([[0.8340]]), tensor([[0.8537]]), tensor([[0.8575]]), tensor([[0.8962]]), tensor([[0.9017]]), tensor([[0.9076]]), tensor([[0.9116]]), tensor([[0.9206]]), tensor([[0.9359]]), tensor([[0.9333]]), tensor([[0.9314]]), tensor([[0.9347]]), tensor([[0.9226]]), tensor([[0.9245]]), tensor([[0.9132]]), tensor([[0.9131]]), tensor([[0.9145]]), tensor([[0.9144]]), tensor([[0.9151]]), tensor([[0.9134]]), tensor([[0.9171]]), tensor([[0.9142]]), tensor([[0.9164]]), tensor([[0.9158]]), tensor([[0.9226]]), tensor([[0.9201]]), tensor([[0.9283]]), tensor([[0.9276]]), tensor([[0.9285]]), tensor([[0.9293]]), tensor([[0.9298]]), tensor([[0.9301]]), tensor([[0.9427]]), tensor([[0.9325]]), tensor([[0.9354]]), tensor([[0.9346]]), tensor([[0.9349]]), tensor([[0.9364]]), tensor([[0.9388]]), tensor([[0.9318]]), tensor([[0.9322]]), tensor([[0.9421]])]",0,49
519,gpt-3.5-turbo,Famous Quotes,174,26,"Just as one cannot live without dreams, one cannot live without hope. If dreams reflect the past, hope summons the future. ",['Just'],"['do', ' it', '.']","[' as', ' one', ' cannot']",1.0,do it.," as one cannot live without dreams, one cannot live without hope. If dreams reflect the past, hope summons the future. ",tensor([[0.7948]]),1,"[tensor([[0.7948]]), tensor([[0.7699]]), tensor([[0.7805]])]",0,3
522,gpt-3.5-turbo,Famous Quotes,175,29,"We have always held to the hope, the belief, the conviction that there is a better life, a better world, beyond the horizon. ","['We', ' have', ' always', ' held', ' to', ' the', ' hope', ',', ' the', ' belief', ',']","['that', ' there', ' is', ' a', ' better', ',', ' brighter', ' future', ' ahead', '.']","[' the', ' conviction', ' that', ' there', ' is', ' a', ' better', ' life', ',', ' a']",0.8,"that there is a better, brighter future ahead."," the conviction that there is a better life, a better world, beyond the horizon. ",tensor([[0.9217]]),9,"[tensor([[0.7915]]), tensor([[0.7978]]), tensor([[0.7726]]), tensor([[0.7965]]), tensor([[0.8171]]), tensor([[0.8736]]), tensor([[0.8741]]), tensor([[0.9105]]), tensor([[0.9217]])]",0,20
525,gpt-3.5-turbo,Famous Quotes,176,21,"Hope smiles from the threshold of the year to come, whispering 'it will be happier'... ",['Hope'],"['is', ' the', ' thing', ' with', ' feathers', '.']","[' smiles', ' from', ' the', ' threshold', ' of', ' the']",1.0,is the thing with feathers.," smiles from the threshold of the year to come, whispering 'it will be happier'... ",tensor([[0.7964]]),6,"[tensor([[0.7665]]), tensor([[0.7751]]), tensor([[0.7821]]), tensor([[0.7768]]), tensor([[0.7747]]), tensor([[0.7964]])]",0,6
528,gpt-3.5-turbo,Famous Quotes,177,31,What greater thing is there for human souls than to feel that they are joined for life - to be with each other in silent unspeakable memories. ,"['What', ' greater', ' thing', ' is', ' there', ' for', ' human', ' souls', ' than']","['to', ' feel', ' that', ' they', ' are', ' joined', ' for', ' life', ' -', ' to', ' be', ' with', ' each', ' other', ' in', ' silent', ' uns', 'peak', 'able', ' memories', '.""', ' -']","[' to', ' feel', ' that', ' they', ' are', ' joined', ' for', ' life', ' -', ' to', ' be', ' with', ' each', ' other', ' in', ' silent', ' uns', 'peak', 'able', ' memories', '.', ' ']",0.1363636363636363,"to feel that they are joined for life - to be with each other in silent unspeakable memories."" - George Eliot", to feel that they are joined for life - to be with each other in silent unspeakable memories. ,tensor([[0.9926]]),20,"[tensor([[0.7896]]), tensor([[0.8061]]), tensor([[0.8629]]), tensor([[0.8490]]), tensor([[0.8679]]), tensor([[0.8856]]), tensor([[0.9210]]), tensor([[0.9270]]), tensor([[0.9477]]), tensor([[0.9438]]), tensor([[0.9466]]), tensor([[0.9490]]), tensor([[0.9567]]), tensor([[0.9535]]), tensor([[0.9635]]), tensor([[0.9633]]), tensor([[0.9773]]), tensor([[0.9823]]), tensor([[0.9881]]), tensor([[0.9926]]), tensor([[0.9728]]), tensor([[0.9686]])]",0,30
531,gpt-3.5-turbo,Famous Quotes,178,19,"Integrity is what we say, what we do, and what we say we do. ","['Int', 'egrity', ' is', ' what', ' we', ' say', ',', ' what']","['we', ' do', ',', ' and', ' what', ' we', ' say', ' we', ' do', '.']","[' we', ' do', ',', ' and', ' what', ' we', ' say', ' we', ' do', '.']",0.1,"we do, and what we say we do."," we do, and what we say we do. ",tensor([[1.]]),9,"[tensor([[0.7658]]), tensor([[0.8430]]), tensor([[0.8965]]), tensor([[0.9282]]), tensor([[0.9473]]), tensor([[0.9657]]), tensor([[0.9836]]), tensor([[0.9844]]), tensor([[1.]])]",0,17
534,gpt-3.5-turbo,Famous Quotes,179,37,Have the courage to say no. Have the courage to face the truth. Do the right thing because it is right. These are the magic keys to living your life with integrity. ,"['Have', ' the', ' courage', ' to', ' say', ' no', '.', ' Have', ' the', ' courage', ' to', ' face', ' the', ' truth', '.', ' Do', ' the']","['right', ' thing', ' because', ' it', ' is', ' right', '.']","[' right', ' thing', ' because', ' it', ' is', ' right', '.']",0.1428571428571428,right thing because it is right., right thing because it is right. These are the magic keys to living your life with integrity. ,tensor([[0.9069]]),7,"[tensor([[0.7837]]), tensor([[0.8436]]), tensor([[0.8824]]), tensor([[0.9016]]), tensor([[0.8986]]), tensor([[0.8991]]), tensor([[0.9069]])]",0,23
537,gpt-3.5-turbo,Famous Quotes,180,24,"If you don't stick to your values when they are being tested, they're not values: they're hobbies. ","['If', ' you', ' don']","['can', ""'t"", ' explain', ' it', ' simply', ',', ' you', ' don', ""'t"", ' understand', ' it', ' well', ' enough', '.']","[""'t"", ' stick', ' to', ' your', ' values', ' when', ' they', ' are', ' being', ' tested', ',', ' they', ""'re"", ' not']",1.0,"can't explain it simply, you don't understand it well enough.","'t stick to your values when they are being tested, they're not values: they're hobbies. ",tensor([[0.7792]]),11,"[tensor([[0.7533]]), tensor([[0.7666]]), tensor([[0.7619]]), tensor([[0.7690]]), tensor([[0.7745]]), tensor([[0.7704]]), tensor([[0.7780]]), tensor([[0.7733]]), tensor([[0.7740]]), tensor([[0.7767]]), tensor([[0.7792]])]",0,16
540,gpt-3.5-turbo,Famous Quotes,181,21,An exchange of empathy provides an entry point for a lot of people to see what healing feels like.  ,"['An', ' exchange', ' of', ' empathy', ' provides', ' an', ' entry', ' point']","['into', ' a', ' dialogue', ' that', ' can', ' lead', ' to', ' positive', ' change', '.']","[' for', ' a', ' lot', ' of', ' people', ' to', ' see', ' what', ' healing', ' feels']",0.9,into a dialogue that can lead to positive change., for a lot of people to see what healing feels like.  ,tensor([[0.8247]]),9,"[tensor([[0.7775]]), tensor([[0.7842]]), tensor([[0.7983]]), tensor([[0.8020]]), tensor([[0.8032]]), tensor([[0.8001]]), tensor([[0.8013]]), tensor([[0.8146]]), tensor([[0.8247]]), tensor([[0.8243]])]",0,17
543,gpt-3.5-turbo,Famous Quotes,182,32,"Whenever you are about to find fault with someone, ask yourself the following question: What fault of mine most nearly resembles the one I am about to criticize? ","['Whenever', ' you', ' are', ' about']","['to', ' give', ' up', ',', ' remember', ' why', ' you', ' started', '.']","[' to', ' find', ' fault', ' with', ' someone', ',', ' ask', ' yourself', ' the']",1.0,"to give up, remember why you started."," to find fault with someone, ask yourself the following question: What fault of mine most nearly resembles the one I am about to criticize? ",tensor([[0.7977]]),7,"[tensor([[0.7777]]), tensor([[0.7945]]), tensor([[0.7585]]), tensor([[0.7830]]), tensor([[0.7822]]), tensor([[0.7971]]), tensor([[0.7977]]), tensor([[0.7905]])]",0,12
546,gpt-3.5-turbo,Famous Quotes,183,41,"We think we listen, but very rarely do we listen with real understanding, true empathy. Yet listening, of this very special kind, is one of the most potent forces for change that I know. ","['We', ' think', ' we', ' listen', ',', ' but', ' very', ' rarely', ' do', ' we', ' listen', ' with', ' real', ' understanding', ',']","['em', 'path', 'y', ',', ' and', ' an', ' open', ' mind', '.']","[' true', ' empathy', '.', ' Yet', ' listening', ',', ' of', ' this', ' very']",1.0,"empathy, and an open mind."," true empathy. Yet listening, of this very special kind, is one of the most potent forces for change that I know. ",tensor([[0.8906]]),4,"[tensor([[0.7667]]), tensor([[0.8826]]), tensor([[0.8882]]), tensor([[0.8906]]), tensor([[0.8716]]), tensor([[0.8830]])]",0,23
