,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
135,gpt-3.5-turbo,Famous Bible Verses,46,52,"For our light and momentary troubles are achieving for us an eternal glory that far outweighs them all. So we fix our eyes not on what is seen, but on what is unseen, since what is seen is temporary, but what is unseen is eternal.","['For', ' our', ' light', ' and', ' moment', 'ary', ' troubles', ' are', ' achieving', ' for', ' us', ' an', ' eternal', ' glory', ' that', ' far', ' outweigh', 's', ' them', ' all', '.', ' So', ' we']","['fix', ' our', ' eyes', ' not', ' on', ' what', ' is', ' seen', ',', ' but', ' on', ' what', ' is', ' unseen', ',', ' since', ' what', ' is', ' seen', ' is', ' temporary', ',', ' but', ' what', ' is', ' unseen', ' is', ' eternal', '.']","[' fix', ' our', ' eyes', ' not', ' on', ' what', ' is', ' seen', ',', ' but', ' on', ' what', ' is', ' unseen', ',', ' since', ' what', ' is', ' seen', ' is', ' temporary', ',', ' but', ' what', ' is', ' unseen', ' is', ' eternal', '.']",0.0344827586206896,"fix our eyes not on what is seen, but on what is unseen, since what is seen is temporary, but what is unseen is eternal. - 2 Corinthians 4:18"," fix our eyes not on what is seen, but on what is unseen, since what is seen is temporary, but what is unseen is eternal.",tensor([[1.0000]]),26,"[tensor([[0.7964]]), tensor([[0.8136]]), tensor([[0.8278]]), tensor([[0.8650]]), tensor([[0.8853]]), tensor([[0.8852]]), tensor([[0.8982]]), tensor([[0.9052]]), tensor([[0.9269]]), tensor([[0.9243]]), tensor([[0.9289]]), tensor([[0.9272]]), tensor([[0.9304]]), tensor([[0.9465]]), tensor([[0.9507]]), tensor([[0.9446]]), tensor([[0.9448]]), tensor([[0.9469]]), tensor([[0.9509]]), tensor([[0.9746]]), tensor([[0.9752]]), tensor([[0.9658]]), tensor([[0.9675]]), tensor([[0.9737]]), tensor([[0.9773]]), tensor([[1.0000]]), tensor([[0.9980]]), tensor([[0.9906]]), tensor([[0.9786]]), tensor([[0.9721]])]",0,51
138,gpt-3.5-turbo,Famous Bible Verses,47,41,"Let love and faithfulness never leave you; bind them around your neck, write them on the tablet of your heart. Then you will win favor and a good name in the sight of God and man.","['Let', ' love', ' and', ' faith', 'fulness', ' never', ' leave', ' you', ';', ' bind']","['them', ' around', ' your', ' neck', ',', ' write', ' them', ' on', ' the', ' tablet', ' of', ' your', ' heart', '.']","[' them', ' around', ' your', ' neck', ',', ' write', ' them', ' on', ' the', ' tablet', ' of', ' your', ' heart', '.']",0.0714285714285714,"them around your neck, write them on the tablet of your heart."," them around your neck, write them on the tablet of your heart. Then you will win favor and a good name in the sight of God and man.",tensor([[0.9635]]),13,"[tensor([[0.8032]]), tensor([[0.8074]]), tensor([[0.8165]]), tensor([[0.8556]]), tensor([[0.8939]]), tensor([[0.9177]]), tensor([[0.9278]]), tensor([[0.9280]]), tensor([[0.9277]]), tensor([[0.9404]]), tensor([[0.9369]]), tensor([[0.9418]]), tensor([[0.9635]])]",0,23
141,gpt-3.5-turbo,Famous Bible Verses,48,20,"And now these three remain: faith, hope and love. But the greatest of these is love.","['And', ' now', ' these', ' three', ' remain', ':', ' faith', ',']","['hope', ',', ' and', ' love', '.', ' But', ' the', ' greatest', ' of', ' these', ' is', ' love']","[' hope', ' and', ' love', '.', ' But', ' the', ' greatest', ' of', ' these', ' is', ' love', '.']",0.25,"hope, and love. But the greatest of these is love. - 1 Corinthians 13:13", hope and love. But the greatest of these is love.,tensor([[0.9944]]),11,"[tensor([[0.7784]]), tensor([[0.8828]]), tensor([[0.8892]]), tensor([[0.9389]]), tensor([[0.9322]]), tensor([[0.9335]]), tensor([[0.9676]]), tensor([[0.9678]]), tensor([[0.9764]]), tensor([[0.9767]]), tensor([[0.9944]]), tensor([[0.9865]]), tensor([[0.9794]]), tensor([[0.9571]]), tensor([[0.9584]])]",0,19
144,gpt-3.5-turbo,Famous Bible Verses,49,14,Be devoted to one another in love. Honor one another above yourselves.,"['Be', ' devoted', ' to', ' one', ' another', ' in']","['love', '.', ' Honor', ' one', ' another', ' above', ' yourselves', '.']","[' love', '.', ' Honor', ' one', ' another', ' above', ' yourselves', '.']",0.125,love. Honor one another above yourselves. Romans 12:10, love. Honor one another above yourselves.,tensor([[1.]]),7,"[tensor([[0.7953]]), tensor([[0.8835]]), tensor([[0.9074]]), tensor([[0.9039]]), tensor([[0.9598]]), tensor([[0.9761]]), tensor([[1.]]), tensor([[0.9573]]), tensor([[0.9576]])]",0,13
147,gpt-3.5-turbo,Famous Bible Verses,50,24,"Let no debt remain outstanding, except the continuing debt to love one another, for whoever loves others has fulfilled the law.","['Let', ' no']","['Let', ' no', ' corrupt', 'ing', ' talk', ' come', ' out', ' of', ' your', ' mouths', ',', ' but', ' only', ' such', ' as', ' is', ' good', ' for', ' building', ' up', ',', ' as']","[' debt', ' remain', ' outstanding', ',', ' except', ' the', ' continuing', ' debt', ' to', ' love', ' one', ' another', ',', ' for', ' whoever', ' loves', ' others', ' has', ' fulfilled', ' the', ' law', '.']",1.0,"Let no corrupting talk come out of your mouths, but only such as is good for building up, as fits the occasion, that it may give grace to those who hear. - Ephesians 4:29"," debt remain outstanding, except the continuing debt to love one another, for whoever loves others has fulfilled the law.",tensor([[0.8070]]),23,"[tensor([[0.7514]]), tensor([[0.7331]]), tensor([[0.7276]]), tensor([[0.7602]]), tensor([[0.7489]]), tensor([[0.7419]]), tensor([[0.7275]]), tensor([[0.7601]]), tensor([[0.7696]]), tensor([[0.7818]]), tensor([[0.7819]]), tensor([[0.7952]]), tensor([[0.7962]]), tensor([[0.7926]]), tensor([[0.7938]]), tensor([[0.8056]]), tensor([[0.8041]]), tensor([[0.7991]]), tensor([[0.7986]]), tensor([[0.7950]]), tensor([[0.8024]]), tensor([[0.8028]]), tensor([[0.8070]]), tensor([[0.8012]]), tensor([[0.8006]]), tensor([[0.8004]]), tensor([[0.7986]]), tensor([[0.8015]]), tensor([[0.8010]]), tensor([[0.8051]]), tensor([[0.8054]]), tensor([[0.8044]]), tensor([[0.8061]]), tensor([[0.8034]]), tensor([[0.8006]])]",0,23
150,gpt-3.5-turbo,Famous Bible Verses,51,31,"If I give all I possess to the poor and give over my body to hardship that I may boast, but do not have love, I gain nothing.","['If', ' I', ' give', ' all', ' I']","['poss', 'ess', ' to', ' the', ' poor', ' and', ' give', ' over', ' my', ' body', ' to', ' hardship', ' that', ' I', ' may', ' boast', ',', ' but', ' do', ' not', ' have', ' love', ',', ' I', ' gain', ' nothing']","[' possess', ' to', ' the', ' poor', ' and', ' give', ' over', ' my', ' body', ' to', ' hardship', ' that', ' I', ' may', ' boast', ',', ' but', ' do', ' not', ' have', ' love', ',', ' I', ' gain', ' nothing', '.']",0.1153846153846153,"possess to the poor and give over my body to hardship that I may boast, but do not have love, I gain nothing. (1 Corinthians 13:3)"," possess to the poor and give over my body to hardship that I may boast, but do not have love, I gain nothing.",tensor([[1.0000]]),24,"[tensor([[0.7708]]), tensor([[0.8149]]), tensor([[0.8123]]), tensor([[0.8253]]), tensor([[0.8781]]), tensor([[0.8876]]), tensor([[0.8893]]), tensor([[0.8864]]), tensor([[0.8971]]), tensor([[0.9260]]), tensor([[0.9252]]), tensor([[0.9413]]), tensor([[0.9411]]), tensor([[0.9405]]), tensor([[0.9420]]), tensor([[0.9486]]), tensor([[0.9516]]), tensor([[0.9529]]), tensor([[0.9586]]), tensor([[0.9660]]), tensor([[0.9798]]), tensor([[0.9776]]), tensor([[0.9856]]), tensor([[1.0000]]), tensor([[0.9901]]), tensor([[0.9578]]), tensor([[0.9512]])]",0,30
153,gpt-3.5-turbo,Famous Bible Verses,52,17,"Rejoice in hope, be patient in tribulation, be constant in prayer.","['Re', 'jo', 'ice', ' in', ' hope', ',', ' be']","['patient', ' in', ' trib', 'ulation', ',', ' be', ' constant', ' in', ' prayer', '.']","[' patient', ' in', ' trib', 'ulation', ',', ' be', ' constant', ' in', ' prayer', '.']",0.1,"patient in tribulation, be constant in prayer. (Romans 12:12)"," patient in tribulation, be constant in prayer.",tensor([[1.]]),8,"[tensor([[0.7593]]), tensor([[0.8241]]), tensor([[0.8321]]), tensor([[0.9053]]), tensor([[0.9104]]), tensor([[0.9635]]), tensor([[0.9635]]), tensor([[1.]]), tensor([[0.9598]]), tensor([[0.9587]])]",0,16
156,gpt-3.5-turbo,Famous Bible Verses,53,34,"For I know the plans I have for you,” declares the Lord, “plans to prosper you and not to harm you, plans to give you hope and a future.","['For', ' I', ' know', ' the', ' plans', ' I', ' have', ' for', ' you', ',”', ' declares']","['the', ' LORD', ',', ' “', 'plans', ' to', ' prosper', ' you', ' and', ' not', ' to', ' harm', ' you', ',', ' plans', ' to', ' give', ' you', ' hope', ' and', ' a', ' future', '.']","[' the', ' Lord', ',', ' “', 'plans', ' to', ' prosper', ' you', ' and', ' not', ' to', ' harm', ' you', ',', ' plans', ' to', ' give', ' you', ' hope', ' and', ' a', ' future', '.']",0.0869565217391304,"the LORD, “plans to prosper you and not to harm you, plans to give you hope and a future."," the Lord, “plans to prosper you and not to harm you, plans to give you hope and a future.",tensor([[1.]]),20,"[tensor([[0.7509]]), tensor([[0.7680]]), tensor([[0.8417]]), tensor([[0.8833]]), tensor([[0.8986]]), tensor([[0.9304]]), tensor([[0.9455]]), tensor([[0.9518]]), tensor([[0.9371]]), tensor([[0.9446]]), tensor([[0.9663]]), tensor([[0.9768]]), tensor([[0.9668]]), tensor([[0.9720]]), tensor([[0.9708]]), tensor([[0.9704]]), tensor([[0.9821]]), tensor([[0.9856]]), tensor([[0.9855]]), tensor([[1.]])]",0,33
159,gpt-3.5-turbo,Famous Bible Verses,54,27,"And we know that in all things God works for the good of those who love him, who have been called according to his purpose.","['And', ' we', ' know', ' that', ' in', ' all', ' things', ' God', ' works', ' for']","['the', ' good', ' of', ' those', ' who', ' love', ' him', ',', ' who', ' have', ' been', ' called', ' according', ' to', ' his', ' purpose', '.']","[' the', ' good', ' of', ' those', ' who', ' love', ' him', ',', ' who', ' have', ' been', ' called', ' according', ' to', ' his', ' purpose', '.']",0.0588235294117647,"the good of those who love him, who have been called according to his purpose. - Romans 8:28"," the good of those who love him, who have been called according to his purpose.",tensor([[1.]]),16,"[tensor([[0.7568]]), tensor([[0.7751]]), tensor([[0.8548]]), tensor([[0.8687]]), tensor([[0.8832]]), tensor([[0.9057]]), tensor([[0.9186]]), tensor([[0.9554]]), tensor([[0.9471]]), tensor([[0.9531]]), tensor([[0.9550]]), tensor([[0.9745]]), tensor([[0.9738]]), tensor([[0.9744]]), tensor([[0.9781]]), tensor([[1.]]), tensor([[0.9970]]), tensor([[0.9550]]), tensor([[0.9437]])]",0,26
162,gpt-3.5-turbo,Famous Bible Verses,55,44,"Do not conform to the pattern of this world, but be transformed by the renewing of your mind. Then you will be able to test and approve what God’s will is—his good, pleasing and perfect will.","['Do', ' not', ' conform']","['to', ' the', ' pattern', ' of', ' this', ' world', ',', ' but', ' be', ' transformed', ' by', ' the', ' renew', 'ing', ' of', ' your', ' mind', '.', ' Then', ' you', ' will', ' be', ' able', ' to', ' test', ' and', ' approve', ' what', ' God', ""'s"", ' will', ' is', ' -', ' his', ' good', ',', ' pleasing', ',', ' and', ' perfect', ' will']","[' to', ' the', ' pattern', ' of', ' this', ' world', ',', ' but', ' be', ' transformed', ' by', ' the', ' renew', 'ing', ' of', ' your', ' mind', '.', ' Then', ' you', ' will', ' be', ' able', ' to', ' test', ' and', ' approve', ' what', ' God', '’s', ' will', ' is', '—', 'his', ' good', ',', ' pleasing', ' and', ' perfect', ' will', '.']",0.1463414634146341,"to the pattern of this world, but be transformed by the renewing of your mind. Then you will be able to test and approve what God's will is - his good, pleasing, and perfect will. - Romans 12:2"," to the pattern of this world, but be transformed by the renewing of your mind. Then you will be able to test and approve what God’s will is—his good, pleasing and perfect will.",tensor([[0.9952]]),37,"[tensor([[0.7577]]), tensor([[0.7834]]), tensor([[0.8033]]), tensor([[0.8372]]), tensor([[0.8470]]), tensor([[0.8392]]), tensor([[0.8597]]), tensor([[0.8582]]), tensor([[0.8657]]), tensor([[0.8830]]), tensor([[0.8862]]), tensor([[0.8880]]), tensor([[0.9043]]), tensor([[0.9024]]), tensor([[0.9148]]), tensor([[0.9232]]), tensor([[0.9275]]), tensor([[0.9300]]), tensor([[0.9359]]), tensor([[0.9337]]), tensor([[0.9396]]), tensor([[0.9410]]), tensor([[0.9507]]), tensor([[0.9514]]), tensor([[0.9617]]), tensor([[0.9614]]), tensor([[0.9730]]), tensor([[0.9816]]), tensor([[0.9836]]), tensor([[0.9838]]), tensor([[0.9850]]), tensor([[0.9885]]), tensor([[0.9917]]), tensor([[0.9896]]), tensor([[0.9899]]), tensor([[0.9945]]), tensor([[0.9952]]), tensor([[0.9757]]), tensor([[0.9757]])]",0,43
165,gpt-3.5-turbo,Famous Bible Verses,56,93,"Do not be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus. Finally, brothers and sisters, whatever is true, whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable—if anything is excellent or praiseworthy—think about such things.","['Do', ' not', ' be', ' anxious']","['about', ' anything', ',', ' but', ' in', ' every', ' situation', ',', ' by', ' prayer', ' and', ' petition', ',', ' with', ' thank', 'sgiving', ',', ' present', ' your', ' requests', ' to', ' God', '.', ' -', ' Phil', 'ippi', 'ans', ' ', '4', ':', '6']","[' about', ' anything', ',', ' but', ' in', ' every', ' situation', ',', ' by', ' prayer', ' and', ' petition', ',', ' with', ' thank', 'sgiving', ',', ' present', ' your', ' requests', ' to', ' God', '.', ' And', ' the', ' peace', ' of', ' God', ',', ' which', ' transc']",0.2903225806451613,"about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. - Philippians 4:6"," about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God. And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus. Finally, brothers and sisters, whatever is true, whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable—if anything is excellent or praiseworthy—think about such things.",tensor([[0.9432]]),19,"[tensor([[0.7541]]), tensor([[0.7487]]), tensor([[0.8130]]), tensor([[0.7908]]), tensor([[0.7894]]), tensor([[0.8016]]), tensor([[0.8203]]), tensor([[0.8285]]), tensor([[0.8736]]), tensor([[0.8743]]), tensor([[0.8928]]), tensor([[0.8935]]), tensor([[0.9223]]), tensor([[0.9223]]), tensor([[0.9300]]), tensor([[0.9308]]), tensor([[0.9308]]), tensor([[0.9413]]), tensor([[0.9432]]), tensor([[0.9219]]), tensor([[0.9217]])]",0,34
168,gpt-3.5-turbo,Famous Bible Verses,57,41,"So do not fear, for I am with you; do not be dismayed, for I am your God. I will strengthen you and help you; I will uphold you with my righteous right hand.","['So', ' do']","['not', ' fear', ',', ' for', ' I', ' am', ' with', ' you', ';', ' do', ' not', ' be', ' dismay', 'ed', ',', ' for', ' I', ' am', ' your', ' God', '.', ' I', ' will', ' strengthen', ' you', ' and', ' help', ' you', ';', ' I', ' will', ' uphold', ' you', ' with', ' my', ' righteous', ' right', ' hand', '.']","[' not', ' fear', ',', ' for', ' I', ' am', ' with', ' you', ';', ' do', ' not', ' be', ' dismay', 'ed', ',', ' for', ' I', ' am', ' your', ' God', '.', ' I', ' will', ' strengthen', ' you', ' and', ' help', ' you', ';', ' I', ' will', ' uphold', ' you', ' with', ' my', ' righteous', ' right', ' hand', '.']",0.0256410256410256,"not fear, for I am with you; do not be dismayed, for I am your God. I will strengthen you and help you; I will uphold you with my righteous right hand. - Isaiah 41:10"," not fear, for I am with you; do not be dismayed, for I am your God. I will strengthen you and help you; I will uphold you with my righteous right hand.",tensor([[1.]]),33,"[tensor([[0.7828]]), tensor([[0.7377]]), tensor([[0.8703]]), tensor([[0.8674]]), tensor([[0.8800]]), tensor([[0.8856]]), tensor([[0.9019]]), tensor([[0.9164]]), tensor([[0.9187]]), tensor([[0.9061]]), tensor([[0.9142]]), tensor([[0.9258]]), tensor([[0.9313]]), tensor([[0.9317]]), tensor([[0.9323]]), tensor([[0.9402]]), tensor([[0.9568]]), tensor([[0.9559]]), tensor([[0.9563]]), tensor([[0.9701]]), tensor([[0.9717]]), tensor([[0.9714]]), tensor([[0.9728]]), tensor([[0.9814]]), tensor([[0.9767]]), tensor([[0.9746]]), tensor([[0.9780]]), tensor([[0.9781]]), tensor([[0.9781]]), tensor([[0.9797]]), tensor([[0.9817]]), tensor([[0.9856]]), tensor([[1.]]), tensor([[0.9990]]), tensor([[0.9647]]), tensor([[0.9626]])]",0,40
171,gpt-3.5-turbo,Famous Bible Verses,58,21,"But seek first his kingdom and his righteousness, and all these things will be given to you as well.","['But', ' seek', ' first']","['the', ' kingdom', ' of', ' God', ' and', ' his', ' righteousness', ',', ' and', ' all', ' these', ' things', ' will', ' be', ' given', ' to', ' you', ' as']","[' his', ' kingdom', ' and', ' his', ' righteousness', ',', ' and', ' all', ' these', ' things', ' will', ' be', ' given', ' to', ' you', ' as', ' well', '.']",0.2777777777777778,"the kingdom of God and his righteousness, and all these things will be given to you as well. (Matthew 6:33)"," his kingdom and his righteousness, and all these things will be given to you as well.",tensor([[0.9783]]),19,"[tensor([[0.7404]]), tensor([[0.7694]]), tensor([[0.8236]]), tensor([[0.8294]]), tensor([[0.8270]]), tensor([[0.8502]]), tensor([[0.8592]]), tensor([[0.9084]]), tensor([[0.9058]]), tensor([[0.9230]]), tensor([[0.9263]]), tensor([[0.9287]]), tensor([[0.9396]]), tensor([[0.9401]]), tensor([[0.9567]]), tensor([[0.9570]]), tensor([[0.9677]]), tensor([[0.9646]]), tensor([[0.9783]]), tensor([[0.9453]]), tensor([[0.9286]])]",0,20
174,gpt-3.5-turbo,Famous Bible Verses,59,21,I am the way and the truth and the life. No one comes to the Father except through me.,"['I', ' am', ' the', ' way', ' and', ' the', ' truth']","['and', ' the', ' life', '.', ' No', ' one', ' comes', ' to', ' the', ' Father', ' except', ' through', ' me', '.']","[' and', ' the', ' life', '.', ' No', ' one', ' comes', ' to', ' the', ' Father', ' except', ' through', ' me', '.']",0.0714285714285714,and the life. No one comes to the Father except through me. - John 14:6, and the life. No one comes to the Father except through me.,tensor([[1.]]),13,"[tensor([[0.7896]]), tensor([[0.8075]]), tensor([[0.8165]]), tensor([[0.8885]]), tensor([[0.8918]]), tensor([[0.9126]]), tensor([[0.9381]]), tensor([[0.9406]]), tensor([[0.9429]]), tensor([[0.9756]]), tensor([[0.9774]]), tensor([[0.9817]]), tensor([[1.]]), tensor([[0.9948]]), tensor([[0.9663]]), tensor([[0.9496]])]",0,20
177,gpt-3.5-turbo,Famous Bible Verses,60,38,"For our struggle is not against flesh and blood, but against the rulers, against the authorities, against the powers of this dark world and against the spiritual forces of evil in the heavenly realms.","['For', ' our', ' struggle', ' is', ' not', ' against', ' flesh', ' and', ' blood', ',', ' but', ' against', ' the', ' rulers', ',', ' against', ' the']","['author', 'ities', ',', ' against', ' the', ' powers', ' of', ' this', ' dark', ' world', ' and', ' against', ' the', ' spiritual', ' forces', ' of', ' evil', ' in', ' the', ' heavenly', ' realms']","[' authorities', ',', ' against', ' the', ' powers', ' of', ' this', ' dark', ' world', ' and', ' against', ' the', ' spiritual', ' forces', ' of', ' evil', ' in', ' the', ' heavenly', ' realms', '.']",0.1428571428571428,"authorities, against the powers of this dark world and against the spiritual forces of evil in the heavenly realms. - Ephesians 6:12"," authorities, against the powers of this dark world and against the spiritual forces of evil in the heavenly realms.",tensor([[1.0000]]),20,"[tensor([[0.7643]]), tensor([[0.8633]]), tensor([[0.8938]]), tensor([[0.8991]]), tensor([[0.9180]]), tensor([[0.9214]]), tensor([[0.9145]]), tensor([[0.9476]]), tensor([[0.9592]]), tensor([[0.9642]]), tensor([[0.9658]]), tensor([[0.9670]]), tensor([[0.9791]]), tensor([[0.9842]]), tensor([[0.9842]]), tensor([[0.9868]]), tensor([[0.9859]]), tensor([[0.9879]]), tensor([[0.9897]]), tensor([[1.0000]]), tensor([[0.9984]]), tensor([[0.9619]]), tensor([[0.9590]])]",0,37
180,gpt-3.5-turbo,Famous Bible Verses,61,34,"I have told you these things, so that in me you may have peace. In this world you will have trouble. But take heart! I have overcome the world.","['I', ' have', ' told', ' you', ' these', ' things', ',', ' so', ' that']","['in', ' me', ' you', ' may', ' have', ' peace', '.', ' In', ' this', ' world', ' you', ' will', ' have', ' trouble', '.', ' But', ' take', ' heart', '!', ' I', ' have', ' overcome', ' the', ' world', '.']","[' in', ' me', ' you', ' may', ' have', ' peace', '.', ' In', ' this', ' world', ' you', ' will', ' have', ' trouble', '.', ' But', ' take', ' heart', '!', ' I', ' have', ' overcome', ' the', ' world', '.']",0.04,in me you may have peace. In this world you will have trouble. But take heart! I have overcome the world., in me you may have peace. In this world you will have trouble. But take heart! I have overcome the world.,tensor([[1.0000]]),22,"[tensor([[0.7905]]), tensor([[0.8175]]), tensor([[0.8290]]), tensor([[0.8124]]), tensor([[0.8389]]), tensor([[0.8486]]), tensor([[0.8854]]), tensor([[0.8873]]), tensor([[0.8891]]), tensor([[0.9159]]), tensor([[0.9271]]), tensor([[0.9286]]), tensor([[0.9296]]), tensor([[0.9429]]), tensor([[0.9421]]), tensor([[0.9410]]), tensor([[0.9696]]), tensor([[0.9676]]), tensor([[0.9708]]), tensor([[0.9912]]), tensor([[0.9812]]), tensor([[1.0000]])]",0,33
183,gpt-3.5-turbo,Famous Bible Verses,62,23,"For the Spirit God gave us does not make us timid, but gives us power, love and self-discipline.","['For', ' the', ' Spirit', ' God', ' gave', ' us', ' does', ' not']","['make', ' us', ' timid', ',', ' but', ' gives', ' us', ' power', ',', ' love', ',', ' and', ' self', '-disc', 'ipline']","[' make', ' us', ' timid', ',', ' but', ' gives', ' us', ' power', ',', ' love', ' and', ' self', '-disc', 'ipline', '.']",0.2,"make us timid, but gives us power, love, and self-discipline. - 2 Timothy 1:7"," make us timid, but gives us power, love and self-discipline.",tensor([[0.9995]]),11,"[tensor([[0.7801]]), tensor([[0.8012]]), tensor([[0.8287]]), tensor([[0.9308]]), tensor([[0.9276]]), tensor([[0.9323]]), tensor([[0.9383]]), tensor([[0.9601]]), tensor([[0.9783]]), tensor([[0.9775]]), tensor([[0.9995]]), tensor([[0.9968]]), tensor([[0.9908]]), tensor([[0.9670]]), tensor([[0.9583]])]",0,22
186,gpt-3.5-turbo,Famous Bible Verses,63,24,"Therefore, if anyone is in Christ, the new creation has come: The old has gone, the new is here!","['Therefore', ',', ' if', ' anyone', ' is', ' in', ' Christ', ',', ' the', ' new', ' creation']","['has', ' come', ':', ' The', ' old', ' has', ' gone', ',', ' the', ' new', ' is', ' here', '!']","[' has', ' come', ':', ' The', ' old', ' has', ' gone', ',', ' the', ' new', ' is', ' here', '!']",0.0769230769230769,"has come: The old has gone, the new is here! - 2 Corinthians 5:17"," has come: The old has gone, the new is here!",tensor([[1.]]),11,"[tensor([[0.7990]]), tensor([[0.8313]]), tensor([[0.9036]]), tensor([[0.9037]]), tensor([[0.9375]]), tensor([[0.9456]]), tensor([[0.9499]]), tensor([[0.9501]]), tensor([[0.9771]]), tensor([[0.9764]]), tensor([[1.]]), tensor([[0.9912]]), tensor([[0.9839]]), tensor([[0.9519]]), tensor([[0.9469]])]",0,23
189,gpt-3.5-turbo,Famous Bible Verses,64,27,"The thief comes only to steal and kill and destroy; I have come that they may have life, and have it to the full.","['The', ' thief', ' comes', ' only', ' to', ' steal', ' and', ' kill', ' and', ' destroy', ';']","['I', ' have', ' come', ' that', ' they', ' may', ' have', ' life', ',', ' and', ' have', ' it', ' to', ' the', ' full', '.']","[' I', ' have', ' come', ' that', ' they', ' may', ' have', ' life', ',', ' and', ' have', ' it', ' to', ' the', ' full', '.']",0.0625,"I have come that they may have life, and have it to the full. (John 10:10)"," I have come that they may have life, and have it to the full.",tensor([[1.]]),15,"[tensor([[0.7198]]), tensor([[0.7787]]), tensor([[0.8059]]), tensor([[0.7937]]), tensor([[0.8138]]), tensor([[0.8543]]), tensor([[0.8742]]), tensor([[0.8647]]), tensor([[0.9541]]), tensor([[0.9525]]), tensor([[0.9535]]), tensor([[0.9623]]), tensor([[0.9616]]), tensor([[0.9620]]), tensor([[1.]]), tensor([[0.9727]]), tensor([[0.9470]])]",0,26
192,gpt-3.5-turbo,Famous Bible Verses,65,36,"But the fruit of the Spirit is love, joy, peace, patience, kindness, goodness, faithfulness, gentleness and self-control. Against such things there is no law.","['But', ' the', ' fruit', ' of', ' the', ' Spirit', ' is', ' love', ',', ' joy', ',', ' peace', ',', ' patience', ',', ' kindness']","['good', 'ness', ',', ' faith', 'fulness', ',', ' gent', 'leness', ',', ' and', ' self', '-control', '.', ' Against', ' such', ' things', ' there', ' is', ' no', ' law']","[',', ' goodness', ',', ' faith', 'fulness', ',', ' gent', 'leness', ' and', ' self', '-control', '.', ' Against', ' such', ' things', ' there', ' is', ' no', ' law', '.']",0.2,"goodness, faithfulness, gentleness, and self-control. Against such things there is no law. - Galatians 5:22-23",", goodness, faithfulness, gentleness and self-control. Against such things there is no law.",tensor([[0.9958]]),14,"[tensor([[0.7863]]), tensor([[0.8177]]), tensor([[0.8738]]), tensor([[0.8900]]), tensor([[0.8931]]), tensor([[0.9215]]), tensor([[0.9256]]), tensor([[0.9395]]), tensor([[0.9431]]), tensor([[0.9467]]), tensor([[0.9504]]), tensor([[0.9683]]), tensor([[0.9950]]), tensor([[0.9958]]), tensor([[0.9565]]), tensor([[0.9583]])]",0,35
195,gpt-3.5-turbo,Famous Bible Verses,66,12,Cast all your anxiety on him because he cares for you.,"['Cast', ' all', ' your', ' anxiety']","['Cast', ' all', ' your', ' anxiety', ' on', ' him', ' because', ' he']","[' on', ' him', ' because', ' he', ' cares', ' for', ' you', '.']",1.0,Cast all your anxiety on him because he cares for you. - 1 Peter 5:7, on him because he cares for you.,tensor([[0.9260]]),13,"[tensor([[0.7827]]), tensor([[0.7144]]), tensor([[0.7382]]), tensor([[0.7845]]), tensor([[0.7811]]), tensor([[0.7887]]), tensor([[0.8517]]), tensor([[0.8820]]), tensor([[0.8772]]), tensor([[0.9107]]), tensor([[0.9160]]), tensor([[0.9237]]), tensor([[0.9260]]), tensor([[0.9242]]), tensor([[0.9060]]), tensor([[0.9016]])]",0,11
