,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
307,gpt-4-1106-preview,Slogans,103,5,Wake up with the King,['Wake'],"['up', ',', ' make', ' up']","[' up', ' with', ' the', ' King']",1.0,"up, make up, and show up.", up with the King,tensor([[0.8522]]),2,"[tensor([[0.7669]]), tensor([[0.8522]]), tensor([[0.8472]]), tensor([[0.8281]]), tensor([[0.8292]]), tensor([[0.8363]]), tensor([[0.8292]])]",0,4,0.014814814814814815
310,gpt-4-1106-preview,Slogans,104,9,"Burger King, Home of the Whopper","['B', 'urger', ' King']","['Have', ' it', ' your', ' way', '.']","[',', ' Home', ' of', ' the', ' Wh']",1.0,Have it your way.,", Home of the Whopper",tensor([[0.7932]]),4,"[tensor([[0.7717]]), tensor([[0.7877]]), tensor([[0.7895]]), tensor([[0.7932]]), tensor([[0.7695]])]",0,7,0.014814814814814815
313,gpt-4-1106-preview,Slogans,105,5,We Have the Meats,"['We', ' Have']","['Nothing', ' to', ' Fear']","[' the', ' Me', 'ats']",1.0,Nothing to Fear But Fear Itself., the Meats,tensor([[0.7870]]),2,"[tensor([[0.7853]]), tensor([[0.7870]]), tensor([[0.7762]]), tensor([[0.7698]]), tensor([[0.7668]]), tensor([[0.7588]]), tensor([[0.7605]])]",0,4,0.014814814814814815
316,gpt-4-1106-preview,Slogans,106,14,Arby’s. Now That Your Tastes Have Grown Up!,"['Ar', 'by', '’s', '.', ' Now', ' That']","['Ar', 'by', '’s', '.', ' Now', ' that', ""'s"", ' different']","[' Your', ' T', 'astes', ' Have', ' G', 'rown', ' Up', '!']",1.0,Arby’s. Now that's different!, Your Tastes Have Grown Up!,tensor([[0.8222]]),5,"[tensor([[0.7652]]), tensor([[0.8021]]), tensor([[0.8132]]), tensor([[0.8177]]), tensor([[0.8222]])]",0,13,0.014814814814814815
319,gpt-4-1106-preview,Slogans,107,6,What are you eating today?,"['What', ' are', ' you']","['going', ' to', ' do']","[' eating', ' today', '?']",1.0,"going to do about it?"" This phrase can be used to challenge someone or to ask about their plans for action in response to a situation. However, it's worth noting that without the proper context it's hard to know exactly which popular slogan you're", eating today?,tensor([[0.8119]]),3,"[tensor([[0.7745]]), tensor([[0.7980]]), tensor([[0.8119]]), tensor([[0.8043]]), tensor([[0.7966]]), tensor([[0.7891]]), tensor([[0.7833]]), tensor([[0.7751]]), tensor([[0.7852]]), tensor([[0.7844]]), tensor([[0.7762]]), tensor([[0.7780]]), tensor([[0.7733]]), tensor([[0.7706]]), tensor([[0.7733]]), tensor([[0.7705]]), tensor([[0.7723]]), tensor([[0.7722]]), tensor([[0.7736]]), tensor([[0.7702]]), tensor([[0.7708]]), tensor([[0.7684]]), tensor([[0.7681]]), tensor([[0.7655]]), tensor([[0.7654]]), tensor([[0.7685]]), tensor([[0.7739]]), tensor([[0.7742]]), tensor([[0.7719]]), tensor([[0.7756]]), tensor([[0.7716]]), tensor([[0.7708]]), tensor([[0.7678]]), tensor([[0.7697]]), tensor([[0.7708]]), tensor([[0.7720]]), tensor([[0.7747]]), tensor([[0.7722]]), tensor([[0.7715]]), tensor([[0.7759]]), tensor([[0.7783]]), tensor([[0.7756]]), tensor([[0.7756]]), tensor([[0.7692]]), tensor([[0.7739]])]",0,5,0.014814814814814815
322,gpt-4-1106-preview,Slogans,108,5,It’s Good Mood Food,['It'],"['It', ' is', ' difficult', ' to']","['’s', ' Good', ' Mood', ' Food']",1.0,"It is difficult to complete the sentence accurately without additional context; however, one popular slogan that starts with ""It"" is:

""It's more fun in the Philippines."" - This slogan is used to promote the Philippines as a tourist destination.",’s Good Mood Food,tensor([[0.7744]]),3,"[tensor([[0.7631]]), tensor([[0.7720]]), tensor([[0.7744]]), tensor([[0.7266]]), tensor([[0.7391]]), tensor([[0.7363]]), tensor([[0.7439]]), tensor([[0.7366]]), tensor([[0.7449]]), tensor([[0.7541]]), tensor([[0.7460]]), tensor([[0.7394]]), tensor([[0.7350]]), tensor([[0.7420]]), tensor([[0.7582]]), tensor([[0.7506]]), tensor([[0.7529]]), tensor([[0.7524]]), tensor([[0.7560]]), tensor([[0.7472]]), tensor([[0.7428]]), tensor([[0.7339]]), tensor([[0.7470]]), tensor([[0.7457]]), tensor([[0.7511]]), tensor([[0.7419]]), tensor([[0.7423]]), tensor([[0.7459]]), tensor([[0.7449]]), tensor([[0.7421]]), tensor([[0.7397]]), tensor([[0.7391]]), tensor([[0.7369]]), tensor([[0.7367]]), tensor([[0.7370]]), tensor([[0.7340]]), tensor([[0.7346]]), tensor([[0.7350]]), tensor([[0.7353]])]",0,4,0.014814814814814815
325,gpt-4-1106-preview,Slogans,109,11,Fresh. Smooth. Real. It’s all here.,"['Fresh', '.', ' Smooth', '.']","['Real', '.', ' It', ""'s"", ' Miller', ' Time', '.']","[' Real', '.', ' It', '’s', ' all', ' here', '.']",0.5714285714285714,Real. It's Miller Time., Real. It’s all here.,tensor([[0.9122]]),3,"[tensor([[0.7921]]), tensor([[0.9087]]), tensor([[0.9122]]), tensor([[0.8829]]), tensor([[0.8926]])]",0,10,0.014814814814814815
328,gpt-4-1106-preview,Slogans,110,8,Be yourself and make it a Bud Light,['Be'],"['all', ' you', ' can', ' be', '.']","[' yourself', ' and', ' make', ' it', ' a']",1.0,all you can be., yourself and make it a Bud Light,tensor([[0.8003]]),1,"[tensor([[0.8003]]), tensor([[0.7736]]), tensor([[0.7790]]), tensor([[0.7943]]), tensor([[0.7935]])]",0,5,0.014814814814814815
331,gpt-4-1106-preview,Slogans,111,5,Make it a Bud Light,['Make'],"['America', ' Great', ' Again']","[' it', ' a', ' Bud']",1.0,America Great Again, it a Bud Light,tensor([[0.8020]]),1,"[tensor([[0.8020]]), tensor([[0.7777]]), tensor([[0.7814]]), tensor([[0.7768]])]",0,3,0.014814814814814815
334,gpt-4-1106-preview,Slogans,112,6,Everything else is just a light,['Everything'],"['Everything', ' happens', ' for', ' a', ' reason']","[' else', ' is', ' just', ' a', ' light']",0.8,Everything happens for a reason., else is just a light,tensor([[0.8164]]),5,"[tensor([[0.8059]]), tensor([[0.7993]]), tensor([[0.7938]]), tensor([[0.7889]]), tensor([[0.8164]]), tensor([[0.8102]])]",0,5,0.014814814814814815
337,gpt-4-1106-preview,Slogans,113,4,Wassup?,['W'],"['hat', ' happens', ' in']","['ass', 'up', '?']",1.0,"hat happens in Vegas, stays in Vegas.",assup?,tensor([[0.7963]]),4,"[tensor([[0.7957]]), tensor([[0.7575]]), tensor([[0.7836]]), tensor([[0.7963]]), tensor([[0.7627]]), tensor([[0.7525]]), tensor([[0.7588]]), tensor([[0.7483]])]",0,3,0.014814814814814815
343,gpt-4-1106-preview,Slogans,115,3,Always Low Prices,['Always'],"['Keep', ' Fighting']","[' Low', ' Prices']",1.0,Keep Fighting., Low Prices,tensor([[0.7993]]),1,"[tensor([[0.7993]]), tensor([[0.7651]]), tensor([[0.7439]])]",0,2,0.014814814814814815
346,gpt-4-1106-preview,Slogans,116,3,Just Do It,['Just'],"['Do', ' It']","[' Do', ' It']",0.5,Do It. (popularized by Nike), Do It,tensor([[0.9724]]),3,"[tensor([[0.7830]]), tensor([[0.9140]]), tensor([[0.9724]]), tensor([[0.9315]]), tensor([[0.9312]]), tensor([[0.8945]])]",0,2,0.014814814814814815
349,gpt-4-1106-preview,Slogans,117,4,Yesterday you said tomorrow,"['Yesterday', ' you']","['Yesterday', ' you']","[' said', ' tomorrow']",1.0,Yesterday you said tomorrow. Just do it!, said tomorrow,tensor([[0.9315]]),5,"[tensor([[0.7834]]), tensor([[0.8554]]), tensor([[0.8492]]), tensor([[0.8952]]), tensor([[0.9315]]), tensor([[0.9112]]), tensor([[0.8734]]), tensor([[0.8667]])]",0,3,0.014814814814814815
352,gpt-4-1106-preview,Slogans,118,2,Be Legendary,['Be'],['Be'],[' Legendary'],1.0,Be yourself; everyone else is already taken., Legendary,tensor([[0.8097]]),2,"[tensor([[0.7975]]), tensor([[0.8097]]), tensor([[0.7801]]), tensor([[0.7935]]), tensor([[0.7877]]), tensor([[0.7863]]), tensor([[0.7826]]), tensor([[0.7728]])]",0,1,0.014814814814814815
355,gpt-4-1106-preview,Slogans,119,9,I run like a girl. Keep up.,"['I', ' run', ' like', ' a']","['De', 'er', '.']","[' girl', '.', ' Keep']",1.0,Deer., girl. Keep up.,tensor([[0.7892]]),2,"[tensor([[0.7836]]), tensor([[0.7892]])]",0,6,0.014814814814814815
358,gpt-4-1106-preview,Slogans,120,4,Test Your Faith Daily,"['Test', ' Your']","['Test', ' Your']","[' Faith', ' Daily']",1.0,Test Your Might., Faith Daily,tensor([[0.7855]]),3,"[tensor([[0.7818]]), tensor([[0.7777]]), tensor([[0.7855]]), tensor([[0.7715]])]",0,3,0.014814814814814815
361,gpt-4-1106-preview,Slogans,121,5,Make Yourself Unstoppable,['Make'],"['America', ' Great', ' Again', '.']","[' Yourself', ' Un', 'st', 'oppable']",1.0,America Great Again., Yourself Unstoppable,tensor([[0.7964]]),4,"[tensor([[0.7861]]), tensor([[0.7309]]), tensor([[0.7712]]), tensor([[0.7964]])]",0,4,0.014814814814814815
364,gpt-4-1106-preview,Slogans,122,11,Don’t run away from challenges. Run over them.,['Don'],"[""'t"", ' worry', ',', ' be', ' happy', '.']","['’t', ' run', ' away', ' from', ' challenges', '.']",0.8333333333333334,"'t worry, be happy.",’t run away from challenges. Run over them.,tensor([[0.8114]]),4,"[tensor([[0.7576]]), tensor([[0.7661]]), tensor([[0.8024]]), tensor([[0.8114]]), tensor([[0.7918]])]",0,6,0.014814814814814815
367,gpt-4-1106-preview,Slogans,123,8,Think training is hard. Try losing.,"['Think', ' training', ' is', ' hard']","['?', ' Try', ' losing', '.']","['.', ' Try', ' losing', '.']",0.25,? Try losing.,. Try losing.,tensor([[0.9887]]),4,"[tensor([[0.7546]]), tensor([[0.7977]]), tensor([[0.8765]]), tensor([[0.9887]])]",0,7,0.014814814814814815
370,gpt-4-1106-preview,Slogans,124,8,Taking it easy won’t take you anywhere,"['Taking', ' it']","['Taking', ' it', ' one', ' day', ' at', ' a']","[' easy', ' won', '’t', ' take', ' you', ' anywhere']",1.0,Taking it one day at a time., easy won’t take you anywhere,tensor([[0.7937]]),2,"[tensor([[0.7790]]), tensor([[0.7937]]), tensor([[0.7931]]), tensor([[0.7803]]), tensor([[0.7791]]), tensor([[0.7793]]), tensor([[0.7763]]), tensor([[0.7524]])]",0,7,0.014814814814814815
373,gpt-4-1106-preview,Slogans,125,2,Leave nothing,['Leave'],['Leave'],[' nothing'],1.0,Leave no trace., nothing,tensor([[0.8583]]),3,"[tensor([[0.8287]]), tensor([[0.8233]]), tensor([[0.8583]]), tensor([[0.8461]])]",0,1,0.014814814814814815
376,gpt-4-1106-preview,Slogans,126,11,Obsessed is a word the lazy use to describe dedicated,"['Obs', 'essed', ' is', ' a', ' word']","['the', ' lazy', ' use', ' to', ' describe', ' the']","[' the', ' lazy', ' use', ' to', ' describe', ' dedicated']",0.3333333333333333,the lazy use to describe the dedicated., the lazy use to describe dedicated,tensor([[0.9811]]),8,"[tensor([[0.7957]]), tensor([[0.8092]]), tensor([[0.8800]]), tensor([[0.9018]]), tensor([[0.9090]]), tensor([[0.9457]]), tensor([[0.9457]]), tensor([[0.9811]])]",0,10,0.014814814814814815
379,gpt-4-1106-preview,Slogans,127,6,Work hard. Dream big.,"['Work', ' hard', '.']","['Play', ' hard', '.']","[' Dream', ' big', '.']",0.6666666666666666,Play hard., Dream big.,tensor([[0.8487]]),3,"[tensor([[0.7925]]), tensor([[0.7871]]), tensor([[0.8487]])]",0,5,0.014814814814814815
382,gpt-4-1106-preview,Slogans,128,6,Ran sounds better than run,['R'],"['ed', ' Bull', ' gives', ' you', ' wings']","['an', ' sounds', ' better', ' than', ' run']",1.0,ed Bull gives you wings.,an sounds better than run,tensor([[0.7772]]),1,"[tensor([[0.7772]]), tensor([[0.7528]]), tensor([[0.7486]]), tensor([[0.7608]]), tensor([[0.7769]]), tensor([[0.7756]])]",0,5,0.014814814814814815
385,gpt-4-1106-preview,Slogans,129,5,There is no finish line,['There'],"[""'s"", ' no', ' place', ' like']","[' is', ' no', ' finish', ' line']",0.75,'s no place like home., is no finish line,tensor([[0.8521]]),3,"[tensor([[0.8017]]), tensor([[0.8011]]), tensor([[0.8521]]), tensor([[0.8287]]), tensor([[0.8245]]), tensor([[0.7989]])]",0,4,0.014814814814814815
388,gpt-4-1106-preview,Slogans,130,5,Run more than your mouth,['Run'],"['your', ' own', ' race', '.']","[' more', ' than', ' your', ' mouth']",1.0,your own race., more than your mouth,tensor([[0.8326]]),2,"[tensor([[0.7971]]), tensor([[0.8326]]), tensor([[0.8291]]), tensor([[0.8218]])]",0,4,0.014814814814814815
391,gpt-4-1106-preview,Slogans,131,3,Impossible is Nothing,['Impossible'],"['is', ' nothing']","[' is', ' Nothing']",1.0,is nothing., is Nothing,tensor([[0.9681]]),3,"[tensor([[0.7965]]), tensor([[0.8855]]), tensor([[0.9681]])]",0,2,0.014814814814814815
394,gpt-4-1106-preview,Slogans,132,5,Adidas is all in,['Ad'],"['idas', ' is', ' all', ' in']","['idas', ' is', ' all', ' in']",0.0,idas is all in.,idas is all in,tensor([[0.9868]]),5,"[tensor([[0.7587]]), tensor([[0.9281]]), tensor([[0.9410]]), tensor([[0.9735]]), tensor([[0.9868]])]",0,4,0.014814814814814815
397,gpt-4-1106-preview,Slogans,133,4,Conquer the Concrete,"['Con', 'quer']","['Con', 'quer']","[' the', ' Concrete']",1.0,Conquer your fears., the Concrete,tensor([[0.8004]]),1,"[tensor([[0.8004]]), tensor([[0.7678]]), tensor([[0.7713]]), tensor([[0.7747]])]",0,3,0.014814814814814815
400,gpt-4-1106-preview,Slogans,134,6,Believe in 5ive,['Bel'],"['ieve', ' in', ' yourself', '.']","['ieve', ' in', ' ', '5']",0.5,ieve in yourself.,ieve in 5ive,tensor([[0.9389]]),3,"[tensor([[0.7898]]), tensor([[0.9246]]), tensor([[0.9389]]), tensor([[0.8756]])]",0,4,0.014814814814814815
403,gpt-4-1106-preview,Slogans,135,10,Dear Self: No one becomes a champion by accident,"['Dear', ' Self', ':']","['Your', ' prompt', ' ""', 'Dear', ' Self', ':""', ' seems']","[' No', ' one', ' becomes', ' a', ' champion', ' by', ' accident']",1.0,"Your prompt ""Dear Self:"" seems to suggest the beginning of a personal affirmation or message rather than a widely recognized slogan. Since it is not clear what slogan you're referring to, I'll suggest a way to complete the sentence in a manner that could", No one becomes a champion by accident,tensor([[0.7934]]),1,"[tensor([[0.7934]]), tensor([[0.7525]]), tensor([[0.7667]]), tensor([[0.7432]]), tensor([[0.7657]]), tensor([[0.7553]]), tensor([[0.7655]]), tensor([[0.7697]]), tensor([[0.7591]]), tensor([[0.7696]]), tensor([[0.7632]]), tensor([[0.7620]]), tensor([[0.7598]]), tensor([[0.7596]]), tensor([[0.7529]]), tensor([[0.7485]]), tensor([[0.7530]]), tensor([[0.7609]]), tensor([[0.7608]]), tensor([[0.7577]]), tensor([[0.7642]]), tensor([[0.7676]]), tensor([[0.7610]]), tensor([[0.7592]]), tensor([[0.7592]]), tensor([[0.7612]]), tensor([[0.7619]]), tensor([[0.7607]]), tensor([[0.7617]]), tensor([[0.7604]]), tensor([[0.7654]]), tensor([[0.7669]]), tensor([[0.7632]]), tensor([[0.7619]]), tensor([[0.7596]]), tensor([[0.7597]]), tensor([[0.7583]]), tensor([[0.7578]]), tensor([[0.7564]]), tensor([[0.7595]]), tensor([[0.7594]]), tensor([[0.7567]]), tensor([[0.7578]]), tensor([[0.7555]]), tensor([[0.7567]])]",0,9,0.014814814814814815
